PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,DLRET,PRC,VOL,RET,SHROUT,CFACPR,CFACSHR,OPENPRC,vwretd,ewretd,sprtrn
14593,2018/04/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,163.64999,28371967,0.004357,4915138,4,4,162.62000,0.000775,-0.001460,0.001837
14593,2018/04/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,164.22000,27953349,0.003483,4915138,4,4,164.12000,0.009022,0.004886,0.010434
14593,2018/04/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,162.32001,35629102,-0.011570,4915138,4,4,164.00000,0.000714,0.000995,0.001114
14593,2018/04/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,165.25999,42410864,0.018112,4915138,4,4,162.13000,-0.007265,-0.004782,-0.008188
14593,2018/05/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,169.10001,53548117,0.023236,4915138,4,4,166.41000,0.002195,0.001574,0.002549
14593,2018/05/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,176.57001,66541423,0.044175,4915138,4,4,175.22501,-0.005580,0.002890,-0.007206
14593,2018/05/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,176.89000,34064280,0.001812,4915138,4,4,175.88000,-0.002259,-0.003678,-0.002254
14593,2018/05/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,183.83000,56354772,0.039233,4915138,4,4,178.25000,0.012310,0.008924,0.012811
14593,2018/05/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,185.16000,42445840,0.007235,4915138,4,4,185.17999,0.004133,0.004645,0.003458
14593,2018/05/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,186.05000,28400477,0.004807,4915138,4,4,184.99001,0.000408,0.001064,-0.000266
14593,2018/05/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.36000,23203941,0.007041,4915138,4,4,186.55000,0.008619,0.004881,0.009682
14593,2018/05/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.03999,27979989,0.014304,4915138,4,4,187.74001,0.008633,0.004790,0.009371
14593,2018/05/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.59000,26309043,-0.003789,4915138,4,4,189.49001,0.001549,0.001239,0.001708
14593,2018/05/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.14999,20773210,-0.002333,4915138,4,4,189.00999,0.000777,0.000788,0.000884
14593,2018/05/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,186.44000,23693162,-0.009088,4915138,4,4,186.78000,-0.005765,-0.002099,-0.006842
14593,2018/05/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.17999,19174964,0.009333,4915138,4,4,186.07001,0.004817,0.005051,0.004061
14593,2018/05/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,186.99001,17359080,-0.006324,4915138,4,4,188.00000,0.000297,0.003840,-0.000856
14593,2018/05/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,186.31000,18293237,-0.003637,4915138,4,4,187.19000,-0.002233,0.000349,-0.002632
14593,2018/05/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.63000,18398394,0.007085,4915138,4,4,188.00000,0.006994,0.004280,0.007387
14593,2018/05/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.16000,15235329,-0.002505,4915138,4,4,188.37500,-0.003456,-0.002860,-0.003136
14593,2018/05/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.36000,20053515,0.006412,4915138,4,4,186.35001,0.002288,0.000427,0.003248
14593,2018/05/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.14999,23224785,-0.001115,4915138,4,4,188.77000,-0.001830,-0.000850,-0.002023
14593,2018/05/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.58000,17456889,0.002285,4915138,4,4,188.23000,-0.002212,-0.000908,-0.002357
14593,2018/05/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.89999,22512657,-0.003606,4915138,4,4,187.60001,-0.009967,-0.004953,-0.011564
14593,2018/05/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.50000,18688085,-0.002129,4915138,4,4,187.72000,0.013118,0.009984,0.012696
14593,2018/05/31,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,186.87000,27468415,-0.003360,4915138,4,4,187.22000,-0.006496,-0.003034,-0.006880
14593,2018/06/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.24001,23437212,0.018034,4915138,4,4,187.99100,0.009657,0.006290,0.010849
14593,2018/06/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.83000,26261274,0.008358,4915138,4,4,191.63499,0.004532,0.001585,0.004480
14593,2018/06/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,193.31000,21558401,0.007715,4915138,4,4,193.06500,0.001475,0.004427,0.000703
14593,2018/06/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,193.98000,21127619,0.003466,4915138,4,4,193.63000,0.007997,0.004383,0.008567
14593,2018/06/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,193.46001,21345867,-0.002681,4915138,4,4,194.14000,-0.001119,-0.001085,-0.000714
14593,2018/06/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.70000,26651199,-0.009098,4915138,4,4,191.17000,0.002989,0.001649,0.003126
14593,2018/06/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.23000,18306460,-0.002452,4915138,4,4,191.35001,0.001522,0.003288,0.001069
14593,2018/06/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,192.28000,16881792,0.005491,4915138,4,4,191.38499,0.001946,0.001684,0.001743
14593,2018/06/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.70000,21626572,-0.008217,4915138,4,4,192.42000,-0.003615,-0.002707,-0.004026
14593,2018/06/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.80000,21604514,0.000524,4915138,4,4,191.55000,0.002642,0.001899,0.002472
14593,2018/06/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.84000,61962552,-0.010273,4915138,4,4,190.03000,-0.001638,-0.001507,-0.001017
14593,2018/06/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,188.74001,18481820,-0.000530,4915138,4,4,187.88000,-0.000751,0.001286,-0.002126
14593,2018/06/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,185.69000,33566039,-0.016160,4915138,4,4,185.14000,-0.004084,-0.002744,-0.004023
14593,2018/06/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,186.50000,20623324,0.004362,4915138,4,4,186.35001,0.002739,0.005565,0.001712
14593,2018/06/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,185.46001,25652398,-0.005576,4915138,4,4,187.25000,-0.006904,-0.008063,-0.006345
14593,2018/06/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,184.92000,27185747,-0.002912,4915138,4,4,186.12000,0.002284,0.004064,0.001862
14593,2018/06/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,182.17000,31651394,-0.014871,4915138,4,4,183.39999,-0.014428,-0.012069,-0.013725
14593,2018/06/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,184.42999,24530516,0.012406,4915138,4,4,182.99001,0.002923,0.004465,0.002205
14593,2018/06/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,184.16000,25214403,-0.001464,4915138,4,4,185.22800,-0.009759,-0.010979,-0.008604
14593,2018/06/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,185.50000,17346693,0.007276,4915138,4,4,184.10001,0.005637,0.001462,0.006179
14593,2018/06/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,185.11000,22597450,-0.002102,4842917,4,4,186.28999,0.001586,0.002636,0.000758
14593,2018/07/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.17999,17612113,0.011182,4842917,4,4,183.82001,0.002187,0.001214,0.003068
14593,2018/07/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,183.92000,13909764,-0.017416,4842917,4,4,187.78999,-0.002896,0.002948,-0.004947
14593,2018/07/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,185.39999,16592763,0.008047,4842917,4,4,185.25999,0.008482,0.006950,0.008621
14593,2018/07/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.97000,17474674,0.013862,4842917,4,4,185.42000,0.008396,0.006434,0.008481
14593,2018/07/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.58000,19740573,0.013885,4842917,4,4,189.50000,0.008410,0.006172,0.008823
14593,2018/07/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.35001,15875755,-0.001207,4842917,4,4,190.71001,0.002296,-0.001916,0.003473
14593,2018/07/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,187.88000,18819021,-0.012976,4842917,4,4,188.50000,-0.007414,-0.007179,-0.007094
14593,2018/07/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.03000,18031040,0.016766,4842917,4,4,189.53000,0.008248,0.004440,0.008749
14593,2018/07/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.33000,12487376,0.001570,4842917,4,4,191.08000,0.000712,-0.000529,0.001079
14593,2018/07/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.91000,15030858,-0.002195,4842917,4,4,191.52000,-0.001830,-0.005021,-0.001028
14593,2018/07/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.45000,15501546,0.002829,4842917,4,4,189.75000,0.003887,0.002749,0.003974
14593,2018/07/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.39999,16369281,-0.005484,4842917,4,4,191.78000,0.002474,0.001537,0.002160
14593,2018/07/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.88000,20261772,0.007773,4842917,4,4,189.69000,-0.002469,0.000942,-0.003953
14593,2018/07/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.44000,20363954,-0.002293,4829926,4,4,191.78000,-0.001023,-0.000693,-0.000948
14593,2018/07/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,191.61000,15978214,0.000888,4829926,4,4,190.67999,0.001028,-0.000604,0.001838
14593,2018/07/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,193.00000,18566211,0.007254,4829926,4,4,192.45000,0.001978,-0.004343,0.004781
14593,2018/07/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,194.82001,16658928,0.009430,4829926,4,4,193.06000,0.008272,0.003493,0.009102
14593,2018/07/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,194.21001,18896667,-0.003131,4829926,4,4,194.61000,-0.001559,0.001621,-0.003032
14593,2018/07/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.98000,23956208,-0.016632,4829926,4,4,194.99001,-0.007646,-0.010766,-0.006562
14593,2018/07/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,189.91000,21026954,-0.005603,4829926,4,4,191.89999,-0.005580,-0.004365,-0.005754
14593,2018/07/31,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,190.28999,39413440,0.002001,4829926,4,4,190.30000,0.005536,0.005500,0.004885
14593,2018/08/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,201.50000,67929016,0.058910,4829926,4,4,199.13000,-0.001296,-0.001793,-0.001040
14593,2018/08/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,207.39000,62403382,0.029231,4829926,4,4,200.58000,0.005511,0.002312,0.004926
14593,2018/08/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,207.99001,33455474,0.002893,4829926,4,4,207.03000,0.003274,-0.000883,0.004644
