secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,delta,gamma,vega,theta,optionid,index_flag,issuer,exercise_style
101594,2020/03/27,2020/04/03,2020/03/27,P,357500,108.7,109.95,18,,,,,,132422640,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,115000,0,0.13,24,1.54705,-0.002747,0.000117,0.396735,-8.593525,133368524,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,120000,0.09,0.12,20,1.546873,-0.004257,0.000174,0.58795,-12.73582,133368525,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,125000,0.08,0.12,276,1.457737,-0.004319,0.000187,0.595588,-12.15716,133176495,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,130000,0.04,0.19,31,1.403171,-0.005093,0.000225,0.688625,-13.5546,133118859,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,135000,0.12,0.33,16,1.44608,-0.009067,0.000362,1.147262,-23.24417,132995051,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,140000,0.15,0.37,22,1.395146,-0.010693,0.000434,1.32276,-25.89526,132737890,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,145000,0.16,0.41,54,1.33524,-0.012116,0.000505,1.47551,-27.62089,132737891,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,150000,0.28,0.38,601,1.287113,-0.014309,0.000605,1.704243,-30.73648,132737892,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,155000,0.29,0.55,9,1.258808,-0.018111,0.000757,2.07881,-36.78374,132737893,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,160000,0.5,0.56,262,1.230493,-0.022726,0.000939,2.527542,-43.57459,132737894,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,165000,0.61,0.67,68,1.194227,-0.027585,0.001138,2.969271,-49.73579,132737895,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,170000,0.74,0.79,142,1.15679,-0.03321,0.00137,3.462858,-56.17567,132737896,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,175000,0.88,0.94,52,1.119031,-0.039816,0.001642,4.017411,-63.02554,132737897,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,180000,1.05,1.11,395,1.081517,-0.047624,0.001963,4.631285,-70.37591,132737898,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,185000,1.25,1.32,29,1.045171,-0.057002,0.002343,5.353961,-78.43157,132737899,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,190000,1.49,1.57,49,1.009471,-0.068194,0.002789,6.151813,-87.09394,132737900,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,195000,1.79,1.87,200,0.975466,-0.081719,0.003313,7.067349,-96.59666,132737901,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,200000,2.15,2.24,993,0.942705,-0.097955,0.003923,8.076204,-106.7936,132737902,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,205000,2.6,2.69,143,0.911927,-0.117498,0.004623,9.211456,-117.7624,132737903,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,210000,3.15,3.3,273,0.885363,-0.141444,0.005415,10.47518,-129.982,132737904,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,215000,3.8,4,693,0.857418,-0.169018,0.006289,11.79336,-141.5521,132737905,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,220000,4.7,4.9,880,0.836977,-0.202719,0.007212,13.18262,-154.6484,132737906,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,225000,5.7,5.95,856,0.813601,-0.240386,0.008179,14.5487,-165.6766,132737907,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,230000,6.9,7.1,405,0.788169,-0.282575,0.009175,15.81036,-174.3465,132737908,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,232500,7.5,8,78,0.780803,-0.306479,0.009614,16.41582,-179.2719,133422626,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,235000,8.45,8.7,237,0.774402,-0.331551,0.01002,16.95711,-183.749,132737909,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,237500,9.2,9.5,173,0.76156,-0.356829,0.010474,17.43528,-185.7229,133422627,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,240000,10.1,10.3,638,0.749536,-0.383405,0.010894,17.85065,-187.0626,132737910,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,242500,11.1,11.3,307,0.742294,-0.411332,0.01121,18.18812,-188.7388,132926379,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,245000,12.1,12.35,1937,0.732666,-0.439953,0.011514,18.44161,-188.8075,132737911,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,247500,13.2,13.4,823,0.721949,-0.469399,0.011784,18.59825,-187.5591,132926380,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,250000,14.35,14.5,3396,0.710149,-0.499679,0.012017,18.65345,-184.9848,132737912,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,252500,15.55,15.8,322,0.701095,-0.530326,0.012138,18.59732,-182.0409,132926381,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,255000,16.85,17,284,0.687946,-0.561956,0.012257,18.42779,-176.902,132656702,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,257500,18.25,18.45,53,0.680153,-0.592975,0.012209,18.14001,-172.1362,132656703,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,260000,19.7,19.9,159,0.66944,-0.624563,0.012126,17.73077,-165.5153,132656704,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,262500,20.65,21.55,109,0.645493,-0.660022,0.01215,17.13806,-154.0335,132656705,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,265000,22.25,23.55,65,0.646016,-0.687896,0.011726,16.5378,-148.7975,132656706,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,267500,23.8,25.3,1,0.633034,-0.719416,0.0114,15.75688,-138.7385,132656707,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,270000,25.4,27.15,157,0.619617,-0.750453,0.010977,14.82733,-127.8125,132656708,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,272500,27.25,29,14,0.609318,-0.779234,0.010436,13.87094,-117.3146,132656709,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,275000,29.15,31.05,9,0.603135,-0.804882,0.009807,12.89259,-107.8333,132656710,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,280000,33.3,35.05,6,0.585569,-0.85362,0.008415,10.71466,-86.78973,132656712,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,282500,35.25,37.3,7,0.573804,-0.87666,0.007645,9.529196,-75.42649,132656713,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,285000,37.4,39.45,2,0.560755,-0.898321,0.006827,8.303512,-64.01398,132656714,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,287500,39.65,41.85,3,0.563454,-0.911207,0.006159,7.512961,-58.09636,132656715,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,290000,41.9,44.2,3,0.558799,-0.92556,0.005451,6.575457,-50.28229,132656716,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,295000,46.5,48.8,3,0.528919,-0.956063,0.003852,4.336772,-31.02973,132656718,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,297500,48.85,51.2,2,0.516608,-0.967139,0.003147,3.420102,-23.70267,132656719,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,300000,51.25,53.55,9,0.491566,-0.979245,0.002317,2.335809,-15.07005,132656720,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,302500,53.65,55.95,1,0.449545,-0.991134,0.001367,1.100372,-6.329722,132656721,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,322500,73.35,75.7,3,,,,,,132656729,0,APPLE INC,A
101594,2020/03/27,2020/04/09,2020/03/27,P,327500,78.3,80.65,2,,,,,,132789732,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,115000,0,0.08,7,1.731773,-0.001747,0.000077,0.236633,-7.485976,133368524,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,130000,0.01,0.06,50,1.460699,-0.001829,0.000095,0.246676,-6.58332,133118859,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,135000,0.02,0.09,81,1.44851,-0.002792,0.000141,0.363505,-9.575315,132995051,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,140000,0.07,0.11,63,1.447513,-0.004382,0.000211,0.544182,-14.34208,132737890,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,145000,0.11,0.12,28,1.409399,-0.005621,0.00027,0.677458,-17.43203,132737891,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,150000,0.13,0.16,126,1.370646,-0.007125,0.000343,0.836272,-20.91008,132737892,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,155000,0.1,0.25,97,1.325441,-0.008721,0.000424,1.001363,-24.14746,132737893,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,160000,0.22,0.25,38,1.300538,-0.011575,0.000553,1.278289,-30.3281,132737894,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,165000,0.2,0.35,119,1.251854,-0.013818,0.000669,1.491997,-34.02305,132737895,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,170000,0.27,0.37,140,1.202814,-0.016429,0.000808,1.728571,-37.92786,132737896,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,175000,0.4,0.44,182,1.17734,-0.021332,0.001031,2.157459,-46.35984,132737897,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,180000,0.49,0.53,308,1.137812,-0.026128,0.001265,2.563118,-53.12147,132737898,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,185000,0.59,0.64,104,1.097496,-0.03183,0.001545,3.014404,-60.36308,132737899,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,190000,0.72,0.77,260,1.05855,-0.038877,0.001887,3.556282,-68.58627,132737900,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,195000,0.89,0.92,383,1.020615,-0.047545,0.002303,4.172579,-77.79408,132737901,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,200000,1.07,1.11,1484,0.981125,-0.057772,0.002796,4.879846,-87.27788,132737902,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,205000,1.28,1.33,89,0.940239,-0.069908,0.003384,5.657133,-96.99001,132737903,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,210000,1.56,1.62,1130,0.903436,-0.085471,0.004102,6.594646,-108.5371,132737904,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,215000,1.9,1.98,598,0.867021,-0.104478,0.004956,7.632047,-120.7525,132737905,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,220000,2.39,2.44,1129,0.836058,-0.128891,0.005965,8.872469,-135.1214,132737906,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,225000,2.91,3.05,628,0.80312,-0.157833,0.007119,10.16734,-148.7969,132737907,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,230000,3.6,3.75,795,0.770299,-0.192657,0.008423,11.53784,-161.9161,132737908,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,232500,4.05,4.2,316,0.757671,-0.213501,0.009106,12.26348,-169.3267,133422626,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,235000,4.5,4.65,3331,0.74126,-0.235137,0.009832,12.96649,-174.9643,132737909,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,237500,5.05,5.2,265,0.728663,-0.259568,0.010544,13.66509,-181.2907,133422627,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,240000,5.65,5.8,605,0.715563,-0.285725,0.011262,14.33714,-186.6897,132737910,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,242500,6.3,6.45,95,0.701645,-0.313635,0.01198,14.95762,-190.9051,132926379,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,245000,7,7.2,1207,0.688402,-0.343587,0.012669,15.50927,-194.2918,132737911,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,247500,7.85,8,400,0.676951,-0.375607,0.013287,16.00187,-197.0018,132926380,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,250000,8.7,8.85,1332,0.662252,-0.409061,0.013909,16.38577,-197.3125,132737912,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,252500,9.65,9.85,718,0.650243,-0.444412,0.014405,16.66322,-196.9321,132926381,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,255000,10.7,10.9,691,0.637508,-0.481221,0.01482,16.80819,-194.6751,132656702,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,257500,11.85,12.05,167,0.625413,-0.519248,0.015108,16.80694,-190.9139,132656703,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,260000,13.05,13.25,281,0.610604,-0.558628,0.015327,16.64325,-184.506,132656704,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,262500,14.4,14.6,155,0.598939,-0.598257,0.015317,16.31027,-177.2968,132656705,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,265000,15.85,16.05,104,0.587241,-0.638059,0.01514,15.80636,-168.336,132656706,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,267500,17.4,17.6,77,0.575585,-0.677614,0.014787,15.13083,-157.8111,132656707,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,270000,19.1,19.35,138,0.569075,-0.714376,0.014174,14.33402,-147.711,132656708,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,272500,20.85,21.15,32,0.559624,-0.750787,0.013459,13.3693,-135.468,132656709,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,275000,22.7,23.05,70,0.55081,-0.785118,0.012595,12.32198,-122.6125,132656710,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,277500,24.75,25.1,31,0.550002,-0.81342,0.011595,11.31307,-112.3622,132656711,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,280000,26.5,27.2,46,0.53058,-0.84826,0.010535,9.909872,-94.7077,132656712,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,282500,28.9,29.35,3,0.539378,-0.866628,0.009503,9.064919,-88.13659,132656713,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,285000,31,31.6,21,0.531837,-0.890328,0.00841,7.917151,-75.54957,132656714,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,287500,33.2,33.85,1,0.523136,-0.911792,0.007304,6.739571,-63.17421,132656715,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,290000,35.7,36.2,61,0.539028,-0.920277,0.006576,6.256958,-60.28033,132656716,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,295000,39.8,41.45,4,0.529068,-0.948749,0.004784,4.436066,-41.64723,132656718,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,300000,44.7,46.25,6,0.536574,-0.964166,0.003561,3.319506,-31.40442,132656720,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,302500,47.15,48.8,7,0.558635,-0.965366,0.003327,3.234153,-31.80545,132656721,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,305000,49.75,50.8,6,0.494532,-0.985358,0.00191,1.555038,-13.21533,132656722,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,307500,52.2,53.3,7,0.495449,-0.988789,0.001549,1.237271,-10.37407,132656723,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,310000,54.75,56.2,3,0.622878,-0.968402,0.002768,2.994147,-32.90831,132656724,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,315000,59.75,61.2,1,0.6642,-0.970065,0.002483,2.861312,-33.56905,132656726,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,322500,67.35,68.7,3,0.741858,-0.968841,0.002291,2.959716,-38.89484,132656729,0,APPLE INC,A
101594,2020/03/30,2020/04/09,2020/03/30,P,325000,69.9,70.75,1,0.674219,-0.983861,0.001489,1.698231,-19.89492,132656730,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,105000,0.03,0.08,849,1.475974,-0.002045,0.000078,0.368079,-5.487475,130116026,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,110000,0.05,0.07,3,1.415294,-0.002311,0.00009,0.411393,-5.876782,130116027,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,115000,0.05,0.08,117,1.356012,-0.002596,0.000105,0.456548,-6.254311,130116028,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,120000,0.02,0.1,239,1.277169,-0.002561,0.00011,0.451222,-5.818622,130116029,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,125000,0.04,0.12,403,1.250362,-0.003403,0.000145,0.581198,-7.36001,130116030,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,130000,0.13,0.15,72,1.265948,-0.005595,0.000224,0.904599,-11.61897,130116031,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,135000,0.09,0.18,23,1.195222,-0.005729,0.000242,0.923826,-11.2025,130116032,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,140000,0.15,0.22,40,1.17843,-0.007724,0.000319,1.207488,-14.37954,130116033,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,145000,0.2,0.27,8,1.151902,-0.009794,0.000402,1.48416,-17.30566,130116034,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,150000,0.3,0.33,768,1.135857,-0.012907,0.000518,1.887478,-21.6865,130116035,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,155000,0.31,0.4,39,1.092423,-0.014911,0.00061,2.135878,-23.61662,130116036,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,160000,0.39,0.48,812,1.063942,-0.018319,0.000747,2.54068,-27.4297,130116037,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,165000,0.54,0.58,727,1.045267,-0.023279,0.000932,3.122225,-33.0025,130116038,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,170000,0.65,0.69,195,1.014688,-0.02802,0.001121,3.640246,-37.40565,130116039,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,175000,0.79,0.82,235,0.985736,-0.03379,0.001347,4.251974,-42.42144,130116040,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,180000,0.95,0.98,326,0.957077,-0.040637,0.001613,4.941337,-47.88076,130116041,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,185000,1.13,1.17,229,0.928037,-0.048623,0.001922,5.699306,-53.64072,130116042,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,190000,1.35,1.39,455,0.899488,-0.058091,0.002283,6.578197,-59.85067,130116043,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,195000,1.61,1.65,747,0.871188,-0.069268,0.002703,7.533755,-66.45611,130116044,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,200000,1.93,1.97,1883,0.844657,-0.082758,0.003192,8.63604,-73.76318,130116045,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,205000,2.29,2.35,671,0.817399,-0.098408,0.003751,9.805945,-81.15862,130116046,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,210000,2.75,2.8,739,0.792022,-0.117155,0.004389,11.12549,-89.15143,130116047,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,215000,3.3,3.4,482,0.769624,-0.139814,0.005107,12.57904,-97.91376,130116048,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,220000,3.95,4.05,1592,0.745145,-0.165476,0.005898,14.0785,-105.9832,130116049,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,225000,4.75,4.85,1016,0.7229,-0.195713,0.006755,15.62207,-114.1989,130116050,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,230000,5.7,5.8,1111,0.701254,-0.230402,0.00766,17.20083,-121.813,130116051,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,235000,6.85,6.95,506,0.681526,-0.270156,0.008576,18.71084,-128.7651,130116052,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,240000,8.15,8.3,1645,0.660931,-0.314437,0.009491,20.08564,-133.9426,130116053,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,242500,8.9,9.05,164,0.651126,-0.338437,0.009927,20.68838,-135.9392,133257584,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,245000,9.7,9.85,972,0.640998,-0.363533,0.01035,21.23907,-137.3033,130116054,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,247500,10.6,10.75,315,0.632701,-0.389926,0.010717,21.70923,-138.4725,133257585,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,250000,11.5,11.65,1932,0.621537,-0.417134,0.0111,22.08393,-138.337,130116055,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,252500,12.55,12.65,987,0.613045,-0.445454,0.011395,22.36432,-138.1034,133257586,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,255000,13.55,13.75,668,0.6026,-0.474665,0.011679,22.5298,-136.6889,130116056,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,257500,14.7,14.85,232,0.592409,-0.504718,0.011905,22.5736,-134.5822,133257587,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,260000,15.9,16.05,417,0.582266,-0.535471,0.012067,22.4827,-131.6952,130116057,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,262500,17.15,17.3,46,0.570968,-0.567032,0.012181,22.25624,-127.7367,133257588,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,265000,18.5,18.65,291,0.560665,-0.598858,0.012197,21.87122,-123.2188,130116058,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,267500,19.95,20.1,19,0.551284,-0.630623,0.012109,21.35006,-118.1487,133257589,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,270000,21.4,21.75,192,0.542967,-0.661938,0.011915,20.69257,-112.6472,130116059,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,275000,24.55,25.5,172,0.532439,-0.720331,0.01119,19.03673,-101.4545,130116060,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,280000,28.1,29,86,0.509855,-0.78066,0.010279,16.72988,-85.07785,130116061,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,285000,32.1,32.85,70,0.493325,-0.833122,0.009006,14.14781,-69.36063,130116062,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,290000,36.25,37.1,237,0.478014,-0.878231,0.007538,11.4306,-54.00713,130116063,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,295000,40.55,41.9,25,0.477144,-0.90853,0.006168,9.279462,-43.58821,130116064,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,300000,45.05,46.45,92,0.455559,-0.941829,0.004624,6.568549,-29.05976,130116065,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,305000,49.8,51.95,8,0.51015,-0.937739,0.004337,6.909834,-34.51549,130116066,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,310000,54.65,56.55,8,0.498609,-0.957854,0.003299,5.069995,-24.42974,130898078,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,315000,59.7,61.05,136,0.474664,-0.976349,0.002234,3.145193,-14.07238,131277161,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,320000,64.65,66.4,7,0.545594,-0.966662,0.00251,4.201021,-21.9701,131195566,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,325000,69.7,71.3,4,0.569367,-0.96972,0.00223,3.861027,-21.13723,131277162,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,340000,84.9,86.15,2,0.661683,-0.971573,0.001817,3.666753,-23.38855,131396997,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,345000,89.9,91.15,1,0.689072,-0.972504,0.001698,3.566718,-23.69644,132195233,0,APPLE INC,A
101594,2020/03/30,2020/04/17,2020/03/30,P,350000,95.1,96,26,0.722924,-0.972013,0.001639,3.618876,-25.28623,131685034,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,115000,0,0.05,2,1.742465,-0.001189,0.000057,0.158094,-5.575512,133368524,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,125000,0.01,0.05,1,1.595889,-0.001535,0.000078,0.199285,-6.449332,133176495,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,130000,0.04,0.06,92,1.591131,-0.002461,0.000121,0.307292,-9.875576,133118859,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,135000,0.02,0.22,8,1.661338,-0.005246,0.000228,0.603592,-20.33459,132995051,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,140000,0.01,0.11,21,1.454546,-0.003177,0.000166,0.385881,-11.36362,132737890,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,145000,0.03,0.24,4,1.510324,-0.006409,0.000299,0.719982,-22.07707,132737891,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,150000,0.08,0.19,29,1.427109,-0.006772,0.000333,0.756227,-21.90099,132737892,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,155000,0.05,0.23,10,1.352626,-0.007371,0.000378,0.815986,-22.368,132737893,0,APPLE INC,A
101594,2020/03/31,2020/04/09,2020/03/31,P,160000,0.08,0.26,54,1.306557,-0.009079,0.00047,0.981991,-25.94179,132737894,0,APPLE INC,A
