secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,delta,gamma,vega,theta,optionid,index_flag,issuer,exercise_style
101594,2017/01/03,2017/01/13,2017/01/03,P,115000,0.85,0.89,1461,0.180485,-0.36176,0.108074,7.201468,-23.42992,114014741,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,116000,1.24,1.31,1827,0.177314,-0.474334,0.116926,7.6537,-24.38035,114014742,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,117000,1.78,1.84,1285,0.176091,-0.591083,0.115022,7.46799,-23.53696,114014743,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,118000,2.45,2.55,78,0.180999,-0.694326,0.10116,6.738115,-21.73956,114014744,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,119000,3.25,3.35,4,0.189619,-0.774465,0.0829,5.763324,-19.41611,114014745,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,120000,4.1,4.35,4,0.211408,-0.81931,0.06523,5.049002,-18.92991,114014746,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,121000,5.05,5.2,10,0.222085,-0.86314,0.051915,4.2073,-16.4923,114014747,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,98500,0.02,0.03,42,0.427131,-0.008882,0.002931,0.46261,-3.598741,114014757,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,99000,0.02,0.03,62,0.41553,-0.009111,0.00308,0.473288,-3.579522,114014758,0,APPLE INC,A
101594,2017/01/03,2017/01/13,2017/01/03,P,99500,0.02,0.03,25,0.403957,-0.009352,0.003241,0.48443,-3.559751,114014759,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,100000,0.05,0.06,1703,0.336054,-0.017608,0.005163,1.091489,-3.917395,105273848,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,101000,0.04,0.05,69,0.307474,-0.015967,0.005191,1.003667,-3.295582,114135411,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,103000,0.06,0.07,5,0.285989,-0.023645,0.007789,1.397019,-4.275856,114135413,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,104000,0.07,0.08,21,0.272952,-0.027972,0.009393,1.612474,-4.694978,114135414,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,105000,0.08,0.09,1633,0.258728,-0.032749,0.011291,1.835454,-5.068552,105273849,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,106000,0.1,0.11,98,0.248162,-0.040858,0.014105,2.199761,-5.822567,114135415,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,107000,0.12,0.13,137,0.235427,-0.049766,0.017424,2.57492,-6.469362,114135416,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,108000,0.14,0.15,246,0.220934,-0.059751,0.021457,2.973601,-7.010691,114135417,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,109000,0.18,0.19,89,0.210542,-0.076589,0.027271,3.605325,-8.084941,114135418,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,110000,0.25,0.26,1960,0.203965,-0.102881,0.035061,4.49225,-9.74565,105273850,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,111000,0.32,0.34,488,0.193688,-0.132716,0.044224,5.379285,-11.07092,114135419,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,112000,0.45,0.46,3470,0.187183,-0.176511,0.055268,6.498892,-12.90237,114135420,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,113000,0.62,0.63,943,0.180892,-0.232137,0.067359,7.647684,-14.65736,114135421,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,114000,0.86,0.88,2603,0.176748,-0.302594,0.078851,8.751465,-16.34113,114135422,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,115000,1.18,1.21,5209,0.173308,-0.384863,0.088099,9.579727,-17.49901,105273851,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,116000,1.6,1.63,6786,0.170832,-0.475572,0.093172,9.980404,-17.90783,114135423,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,117000,2.11,2.17,2399,0.169665,-0.568891,0.092701,9.84709,-17.47989,114135424,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,118000,2.74,2.8,154,0.169904,-0.657722,0.08669,9.21027,-16.27672,114135425,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,119000,3.45,3.55,64,0.172204,-0.735266,0.07645,8.200086,-14.61407,114135426,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,120000,4.25,4.4,174,0.178383,-0.795279,0.064226,7.116879,-13.04805,105273852,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,121000,5.1,5.35,1,0.189407,-0.836339,0.052803,6.181768,-11.99707,114135427,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,123000,6.95,7.3,3,0.217901,-0.884493,0.036415,4.869787,-10.82481,114135429,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,125000,8.95,9.25,105,0.254625,-0.905491,0.027013,4.214372,-10.94181,105273853,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,130000,13.95,14.2,94,0.343304,-0.931968,0.01568,3.291108,-11.53233,105273854,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,140000,23.95,24.1,100,0.48807,-0.958355,0.007545,2.223747,-11.09134,105285237,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,150000,33.95,34.1,186,0.629085,-0.966263,0.004938,1.873998,-12.06705,105285239,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,155000,38.95,39.1,34,0.694018,-0.968881,0.004191,1.758424,-12.46207,105773237,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,60000,0,0.01,12,0.992811,-0.000705,0.000098,0.061478,-0.652716,105285241,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,70000,0,0.01,166,0.773121,-0.0009,0.000158,0.076832,-0.636165,105273857,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,75000,0,0.01,221,0.67419,-0.001028,0.000205,0.086624,-0.626359,105273858,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,80000,0,0.02,121,0.619221,-0.002115,0.00043,0.167196,-1.111379,105273859,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,82500,0,0.02,100,0.57206,-0.002281,0.000499,0.179097,-1.099382,111799156,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,85000,0.01,0.02,342,0.548222,-0.003445,0.000755,0.260796,-1.527915,105273860,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,87500,0.01,0.03,1,0.517741,-0.00473,0.001062,0.345826,-1.916371,105600114,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,90000,0.01,0.02,423,0.456301,-0.004097,0.00106,0.303996,-1.484981,105273861,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,92500,0.01,0.03,146,0.425352,-0.00569,0.001524,0.408002,-1.85455,105273862,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,95000,0.02,0.03,76,0.39082,-0.007542,0.002128,0.521543,-2.185498,105273863,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,96000,0.02,0.03,79,0.372697,-0.007882,0.00232,0.542233,-2.166332,114135440,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,97000,0.02,0.03,44,0.354685,-0.008253,0.002538,0.564825,-2.146178,114135441,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,97500,0.02,0.03,119,0.345718,-0.008451,0.002659,0.576963,-2.135702,105273864,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,98500,0.03,0.04,50,0.342555,-0.011544,0.003522,0.75914,-2.777205,114135443,0,APPLE INC,A
101594,2017/01/03,2017/01/20,2017/01/03,P,99500,0.03,0.04,38,0.324141,-0.012146,0.00389,0.792659,-2.745699,114135445,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,104000,0.03,0.04,1,0.329469,-0.016017,0.006683,0.731291,-4.868348,114014730,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,105000,0.03,0.04,14,0.304526,-0.017204,0.007686,0.777702,-4.782072,114014731,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,106000,0.04,0.05,200,0.290694,-0.022434,0.010087,0.970933,-5.717139,114014732,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,107000,0.04,0.06,93,0.269613,-0.026343,0.012445,1.113321,-6.065606,114014733,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,108000,0.05,0.06,390,0.247492,-0.030916,0.015486,1.273075,-6.357205,114014734,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,109000,0.07,0.08,213,0.234049,-0.042573,0.021273,1.653172,-7.806133,114014735,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,110000,0.08,0.09,1899,0.211382,-0.051858,0.02759,1.932935,-8.252206,114014736,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,111000,0.11,0.12,151,0.195433,-0.071828,0.038488,2.497318,-9.831654,114014737,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,112000,0.16,0.17,791,0.181008,-0.103712,0.054672,3.284649,-11.96652,114014738,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,113000,0.25,0.26,956,0.169472,-0.156131,0.07758,4.360715,-14.86172,114014739,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,114000,0.4,0.42,2719,0.160237,-0.236709,0.105742,5.619256,-18.06879,114014740,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,115000,0.66,0.68,2120,0.153867,-0.350523,0.132301,6.748872,-20.77819,114014741,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,116000,1.04,1.08,1959,0.148527,-0.489894,0.147606,7.265268,-21.4913,114014742,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,117000,1.59,1.63,441,0.145316,-0.637425,0.14214,6.827538,-19.64786,114014743,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,118000,2.3,2.33,111,0.144104,-0.76817,0.117072,5.547397,-15.69236,114014744,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,119000,3.05,3.25,13,0.14639,-0.862655,0.083762,3.991644,-11.32481,114014745,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,121000,4.9,5.1,1,0.142663,-0.971785,0.028179,1.166638,-2.997586,114014747,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,125000,8.9,9.1,1,0.23004,-0.981588,0.012165,0.816435,-3.432535,114014751,0,APPLE INC,A
101594,2017/01/04,2017/01/13,2017/01/04,P,98500,0,0.02,900,0.402075,-0.004292,0.001725,0.230273,-1.873326,114014757,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,100000,0.02,0.03,402,0.308458,-0.009665,0.003458,0.630353,-2.205804,105273848,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,101000,0.02,0.03,46,0.290244,-0.010222,0.003859,0.662365,-2.178795,114135411,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,102000,0.03,0.04,11,0.284867,-0.014071,0.005186,0.871352,-2.820041,114135412,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,103000,0.03,0.04,11,0.26611,-0.014973,0.005857,0.919647,-2.778095,114135413,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,104000,0.04,0.05,33,0.256827,-0.019351,0.007555,1.144742,-3.336763,114135414,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,105000,0.05,0.06,1886,0.245305,-0.024097,0.009521,1.375359,-3.834555,105273849,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,106000,0.05,0.06,7,0.22557,-0.025981,0.011029,1.467195,-3.753532,114135415,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,107000,0.07,0.08,43,0.217344,-0.035254,0.014736,1.8881,-4.653618,114135416,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,108000,0.08,0.1,16,0.203677,-0.043751,0.018744,2.254341,-5.194313,114135417,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,109000,0.11,0.12,291,0.191942,-0.05692,0.024534,2.771191,-6.032457,114135418,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,110000,0.16,0.17,1974,0.184674,-0.079942,0.033144,3.608104,-7.536271,105273850,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,111000,0.22,0.23,221,0.174839,-0.108428,0.043843,4.517547,-8.923373,114135419,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,112000,0.32,0.33,727,0.167702,-0.151403,0.057625,5.698613,-10.77226,114135420,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,113000,0.46,0.48,1326,0.160901,-0.209418,0.073665,6.983578,-12.6483,114135421,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,114000,0.67,0.69,1644,0.154846,-0.2854,0.090406,8.250102,-14.33381,114135422,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,115000,0.97,0.99,6394,0.149981,-0.379877,0.10466,9.246627,-15.50444,105273851,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,116000,1.38,1.41,4926,0.14678,-0.488202,0.112115,9.684792,-15.81809,114135423,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,117000,1.9,1.93,2333,0.142964,-0.601851,0.111615,9.367941,-14.81155,114135424,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,118000,2.55,2.58,248,0.141022,-0.709573,0.100818,8.308145,-12.8526,114135425,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,119000,3.25,3.4,8,0.140245,-0.801247,0.083126,6.77072,-10.27622,114135426,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,120000,4.1,4.25,375,0.141163,-0.870637,0.063245,5.093992,-7.687304,105273852,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,121000,4.95,5.15,30,0.132581,-0.936077,0.041932,3.008289,-4.101838,114135427,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,123000,6.85,7.2,3,0.160546,-0.96064,0.02438,2.046321,-3.333971,114135429,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,125000,8.9,9.1,443,0.178653,-0.979636,0.01395,1.17525,-2.06968,105273853,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,130000,13.85,14.1,11,,,,,,105273854,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,133000,16.75,17.1,3,,,,,,114135437,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,135000,18.85,19.1,21,,,,,,105273855,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,145000,28.75,29.1,3,,,,,,105285238,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,150000,33.85,34.1,2,,,,,,105285239,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,155000,38.85,39.1,10,,,,,,105773237,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,205000,88.75,89.1,1,,,,,,111133237,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,50000,0,0.01,12,1.288382,-0.000562,0.000063,0.048243,-0.70747,105600113,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,55000,0,0.01,8,1.149114,-0.00063,0.000079,0.05364,-0.700809,105285240,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,70000,0,0.01,3,0.795304,-0.000903,0.000159,0.074657,-0.675723,105273857,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,75000,0,0.01,300,0.693311,-0.001031,0.000206,0.084196,-0.66528,105273858,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,80000,0.01,0.02,32,0.662749,-0.002963,0.000563,0.220929,-1.661633,105273859,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,85000,0.01,0.02,31,0.563276,-0.003459,0.000761,0.253643,-1.622524,105273860,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,90000,0.01,0.02,5050,0.468493,-0.004117,0.00107,0.295832,-1.576739,105273861,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,92500,0.01,0.02,6,0.422605,-0.004535,0.001293,0.322507,-1.550492,105273862,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,95000,0.01,0.02,5133,0.377578,-0.00504,0.00159,0.354602,-1.521316,105273863,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,97000,0.01,0.03,1,0.353795,-0.006957,0.002259,0.471121,-1.896735,114135441,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,97500,0.01,0.03,9,0.34475,-0.007127,0.002368,0.481029,-1.88772,105273864,0,APPLE INC,A
101594,2017/01/04,2017/01/20,2017/01/04,P,99500,0.02,0.03,1,0.317593,-0.009409,0.003281,0.615469,-2.218704,114135445,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,100000,0,0.02,13,0.4026,-0.004507,0.001899,0.227924,-2.089359,114014726,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,102000,0,0.03,20,0.372745,-0.007005,0.003035,0.336944,-2.860629,114014728,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,103000,0.01,0.02,161,0.348559,-0.007452,0.003427,0.355525,-2.82472,114014729,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,104000,0.02,0.03,2,0.346442,-0.011886,0.005186,0.536248,-4.221501,114014730,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,105000,0.02,0.03,198,0.321083,-0.01274,0.005942,0.568835,-4.153984,114014731,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,106000,0.02,0.03,542,0.295752,-0.013731,0.006882,0.606408,-4.080801,114014732,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,107000,0.03,0.04,180,0.284127,-0.019232,0.009559,0.809624,-5.229746,114014733,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,108000,0.03,0.05,131,0.26327,-0.02319,0.012086,0.946075,-5.675301,114014734,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,109000,0.04,0.05,164,0.241076,-0.027837,0.015379,1.105772,-6.052629,114014735,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,110000,0.05,0.06,95,0.2214,-0.035794,0.020609,1.358871,-6.837325,114014736,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,111000,0.07,0.08,110,0.205116,-0.050093,0.029189,1.783025,-8.30615,114014737,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,112000,0.09,0.11,158,0.186614,-0.06952,0.041482,2.307715,-9.761847,114014738,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,113000,0.14,0.16,561,0.17179,-0.104751,0.061232,3.13489,-12.19568,114014739,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,114000,0.24,0.25,903,0.160136,-0.165346,0.089949,4.289136,-15.53986,114014740,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,115000,0.41,0.42,3439,0.150712,-0.26092,0.124956,5.610094,-19.07201,114014741,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,116000,0.7,0.72,5792,0.144454,-0.396562,0.154714,6.654696,-21.6067,114014742,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,117000,1.14,1.18,2021,0.139436,-0.557806,0.16435,6.81247,-21.24135,114014743,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,118000,1.76,1.8,229,0.135265,-0.718041,0.145442,5.828208,-17.46783,114014744,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,119000,2.47,2.61,39,0.128054,-0.855618,0.104547,3.914484,-10.90828,114014745,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,120000,3.3,3.55,5,0.119334,-0.948983,0.054594,1.794622,-4.452403,114014746,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,121000,4.25,4.5,10,,,,,,114014747,0,APPLE INC,A
101594,2017/01/05,2017/01/13,2017/01/05,P,98500,0,0.02,20,0.438058,-0.004166,0.001627,0.212574,-2.119441,114014757,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,100000,0.01,0.03,1119,0.318821,-0.007858,0.002868,0.509897,-1.974708,105273848,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,101000,0.01,0.03,4,0.300505,-0.008299,0.003192,0.535149,-1.952339,114135411,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,102000,0.02,0.03,5,0.290453,-0.010474,0.004048,0.658476,-2.312227,114135412,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,103000,0.02,0.03,221,0.271844,-0.01113,0.004559,0.694001,-2.280742,114135413,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,104000,0.02,0.03,98,0.253288,-0.011874,0.005176,0.733619,-2.247024,114135414,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,105000,0.03,0.04,230,0.24622,-0.016473,0.007059,0.972454,-2.895026,105273849,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,106000,0.03,0.04,198,0.227013,-0.017732,0.008154,1.035693,-2.841104,114135415,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,107000,0.04,0.05,218,0.21613,-0.023173,0.010745,1.294764,-3.391952,114135416,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,108000,0.05,0.06,185,0.203026,-0.029248,0.013896,1.57803,-3.868209,114135417,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,109000,0.07,0.08,128,0.193274,-0.040066,0.018903,2.041122,-4.765039,114135418,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,110000,0.1,0.11,3570,0.184115,-0.055903,0.025911,2.659092,-5.921733,105273850,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,111000,0.14,0.15,82,0.173975,-0.077232,0.03522,3.421579,-7.178635,114135419,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,112000,0.21,0.22,252,0.166573,-0.111271,0.048175,4.476569,-8.988554,114135420,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,113000,0.31,0.32,589,0.158611,-0.157974,0.064392,5.701367,-10.87245,114135421,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,114000,0.46,0.48,1226,0.15191,-0.223819,0.083331,7.061511,-12.87379,114135422,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,115000,0.69,0.71,7443,0.146027,-0.310829,0.102426,8.351398,-14.57088,105273851,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,116000,1.02,1.05,7908,0.141613,-0.418392,0.116881,9.230776,-15.56061,114135423,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,117000,1.47,1.52,1120,0.138526,-0.538399,0.121663,9.384035,-15.38819,114135424,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,118000,2.05,2.09,461,0.134657,-0.660245,0.115792,8.658963,-13.67841,114135425,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,119000,2.75,2.81,212,0.132769,-0.76907,0.098166,7.185029,-11.06742,114135426,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,120000,3.55,3.65,532,0.13272,-0.853765,0.074869,5.409287,-8.188108,105273852,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,121000,4.35,4.6,10,0.12812,-0.923048,0.050628,3.399327,-4.804291,114135427,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,125000,8.2,8.45,186,,,,,,105273853,0,APPLE INC,A
101594,2017/01/05,2017/01/20,2017/01/05,P,130000,13.2,13.5,200,,,,,,105273854,0,APPLE INC,A
