PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,DLRET,PRC,VOL,RET,SHROUT,CFACPR,CFACSHR,OPENPRC,vwretd,ewretd,sprtrn
14593,2016/02/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.48000,37357215,-0.020222,5544583,4,4,95.42000,-0.020045,-0.018987,-0.018743
14593,2016/02/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.35000,46034194,0.019792,5544583,4,4,95.00000,0.005734,0.005886,0.004992
14593,2016/02/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.60000,46472092,0.007992,5544583,4,4,95.86000,0.003626,0.007470,0.001527
14593,2016/02/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.02000,46418064,-0.026708,5544583,4,4,96.52000,-0.019610,-0.017767,-0.018481
14593,2016/02/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.01000,54020975,0.010530,5544583,4,4,93.13000,-0.016986,-0.019847,-0.014154
14593,2016/02/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.99000,44331165,-0.000211,5544583,4,4,94.29000,-0.003070,-0.010316,-0.000664
14593,2016/02/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.27000,42343609,-0.007580,5544583,4,4,95.92000,0.000272,-0.000341,-0.000189
14593,2016/02/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.70000,50074711,-0.006046,5544583,4,4,93.79000,-0.011993,-0.010969,-0.012301
14593,2016/02/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.99000,40351481,0.003095,5544583,4,4,94.19000,0.020157,0.017355,0.019518
14593,2016/02/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.64000,49057916,0.028195,5544583,4,4,95.02000,0.017704,0.018596,0.016517
14593,2016/02/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.12000,45016534,0.015315,5544583,4,4,96.67000,0.018117,0.020475,0.016480
14593,2016/02/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.26000,39026159,-0.018956,5544583,4,4,98.84000,-0.004206,-0.003082,-0.004666
14593,2016/02/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.04000,35871824,-0.002285,5544583,4,4,96.00000,-0.000230,-0.000172,-0.000026
14593,2016/02/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.88000,34280758,0.008746,5544583,4,4,96.31000,0.014319,0.014120,0.014454
14593,2016/02/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.69000,31942743,-0.022605,5544583,4,4,96.40000,-0.011801,-0.010400,-0.012454
14593,2016/02/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.10000,36255745,0.014891,5544583,4,4,93.98000,0.004967,0.005400,0.004440
14593,2016/02/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.76000,27592659,0.006868,5544583,4,4,96.05000,0.011054,0.006034,0.011348
14593,2016/02/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.91000,28991131,0.001550,5544583,4,4,97.20000,0.000285,0.006814,-0.001870
14593,2016/02/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.69000,35216277,-0.002270,5544583,4,4,96.86000,-0.005899,0.001118,-0.008121
14593,2016/03/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,100.53000,50430198,0.039715,5544583,4,4,97.65000,0.022431,0.015678,0.023869
14593,2016/03/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,100.75000,33169560,0.002188,5544583,4,4,100.51000,0.005681,0.012915,0.004094
14593,2016/03/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,101.50000,36964242,0.007444,5544583,4,4,100.58000,0.005608,0.011133,0.003499
14593,2016/03/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,103.01000,46115100,0.014877,5544583,4,4,102.37000,0.004197,0.009375,0.003306
14593,2016/03/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,101.87000,35919450,-0.011067,5544583,4,4,102.39000,0.003226,0.015463,0.000885
14593,2016/03/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,101.03000,31561889,-0.008246,5544583,4,4,100.78000,-0.013556,-0.018193,-0.011240
14593,2016/03/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,101.12000,27201683,0.000891,5544583,4,4,101.31000,0.005562,0.005671,0.005052
14593,2016/03/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,101.17000,33513578,0.000494,5544583,4,4,101.41000,-0.001282,-0.004424,0.000156
14593,2016/03/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,102.26000,27411247,0.010774,5544583,4,4,102.24000,0.017460,0.016288,0.016396
14593,2016/03/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,102.52000,25076062,0.002542,5544583,4,4,101.91000,-0.001580,0.000194,-0.001261
14593,2016/03/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,104.58000,40067734,0.020094,5544583,4,4,103.96000,-0.004462,-0.012586,-0.001837
14593,2016/03/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.97000,38308093,0.013291,5544583,4,4,104.61000,0.007497,0.008931,0.005600
14593,2016/03/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.80000,34420695,-0.001604,5544583,4,4,105.52000,0.008256,0.011653,0.006595
14593,2016/03/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.92000,44205171,0.001134,5544583,4,4,106.34000,0.003882,0.004755,0.004406
14593,2016/03/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.91000,35506183,-0.000094,5544583,4,4,105.93000,0.000505,0.001397,0.000986
14593,2016/03/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,106.72000,32484879,0.007648,5544583,4,4,105.25000,-0.000373,-0.000080,-0.000877
14593,2016/03/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,106.13000,25702995,-0.005529,5544583,4,4,106.48000,-0.009461,-0.016270,-0.006386
14593,2016/03/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.67000,26132955,-0.004334,5478446,4,4,105.47000,-0.000140,0.001314,-0.000378
14593,2016/03/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.19000,19411372,-0.004542,5478446,4,4,106.00000,0.000806,-0.000773,0.000545
14593,2016/03/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,107.68000,31190083,0.023671,5478446,4,4,104.89000,0.011059,0.013285,0.008817
14593,2016/03/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,109.56000,45601224,0.017459,5478446,4,4,108.65000,0.004472,0.004490,0.004350
14593,2016/03/31,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,108.99000,25892093,-0.005203,5478446,4,4,109.72000,-0.000872,0.001595,-0.002040
14593,2016/04/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,109.99000,25877180,0.009175,5478446,4,4,108.78000,0.004668,0.001470,0.006331
14593,2016/04/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,111.12000,37356204,0.010274,5478446,4,4,110.42000,-0.004395,-0.004635,-0.003208
14593,2016/04/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,109.81000,26874194,-0.011789,5478446,4,4,109.51000,-0.010023,-0.007950,-0.010145
14593,2016/04/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,110.96000,26404277,0.010473,5478446,4,4,110.23000,0.011086,0.010785,0.010508
14593,2016/04/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,108.54000,31910679,-0.021810,5478446,4,4,109.95000,-0.011668,-0.008700,-0.011976
14593,2016/04/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,108.66000,23581740,0.001106,5477425,4,4,108.91000,0.004332,0.006507,0.002787
14593,2016/04/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,109.02000,29407518,0.003313,5477425,4,4,108.97000,-0.001835,0.002527,-0.002740
14593,2016/04/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,110.44000,27267325,0.013025,5477425,4,4,109.34000,0.010411,0.010825,0.009662
14593,2016/04/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,112.04000,33257316,0.014487,5477425,4,4,110.80000,0.011333,0.014055,0.010040
14593,2016/04/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,112.10000,25473923,0.000536,5477425,4,4,111.62000,-0.000461,-0.000171,0.000173
14593,2016/04/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,109.85000,46982969,-0.020071,5477425,4,4,112.11000,-0.000568,0.000183,-0.000984
14593,2016/04/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,107.48000,61131661,-0.021575,5477425,4,4,108.89000,0.006773,0.006411,0.006541
14593,2016/04/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,106.91000,32384879,-0.005303,5477425,4,4,107.88000,0.004494,0.006447,0.003085
14593,2016/04/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,107.13000,30611053,0.002058,5477425,4,4,106.64000,0.001229,0.002083,0.000762
14593,2016/04/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.97000,31818552,-0.010828,5477425,4,4,106.93000,-0.005277,-0.002437,-0.005194
14593,2016/04/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.68000,33683121,-0.002737,5477425,4,4,105.01000,0.001837,0.005726,0.000048
14593,2016/04/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.08000,28032388,-0.005678,5477425,4,4,105.00000,-0.002789,-0.004835,-0.001812
14593,2016/04/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,104.35000,55988165,-0.006947,5477425,4,4,103.91000,0.003361,0.006571,0.001873
14593,2016/04/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.82000,114602092,-0.062578,5477425,4,4,96.00000,0.002651,0.004820,0.001649
14593,2016/04/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.83000,82242743,-0.030566,5477425,4,4,97.61000,-0.008579,-0.005092,-0.009231
14593,2016/04/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.74000,68714435,-0.011494,5477425,4,4,93.99000,-0.004470,-0.003775,-0.005063
14593,2016/05/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.64000,48160404,-0.001067,5477425,4,4,93.96500,0.006741,0.001940,0.007810
14593,2016/05/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.18000,56833777,0.016446,5477425,4,4,94.20000,-0.011115,-0.012701,-0.008677
14593,2016/05/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.19000,41026015,-0.010401,5477425,4,4,95.20000,-0.006177,-0.006506,-0.005937
14593,2016/05/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.24000,35892546,-0.004034,5477425,4,4,94.00000,-0.000446,-0.002793,-0.000239
14593,2016/05/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,92.72000,43699936,-0.005577,5477425,4,4,93.37000,0.003523,0.001418,0.003175
14593,2016/05/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,92.79000,32936433,0.000755,5477425,4,4,93.00000,-0.000201,-0.002075,0.000753
14593,2016/05/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.42000,33686836,0.006789,5477425,4,4,93.33000,0.012310,0.008524,0.012484
14593,2016/05/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,92.51000,28719187,-0.009741,5477425,4,4,93.48000,-0.008304,-0.005740,-0.009562
14593,2016/05/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,90.34000,76315140,-0.023457,5477425,4,4,92.72000,-0.000776,-0.007274,-0.000170
14593,2016/05/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,90.52000,44392780,0.001992,5477425,4,4,90.00000,-0.007973,-0.004728,-0.008478
14593,2016/05/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.88000,61259756,0.037119,5477425,4,4,92.39000,0.010223,0.008839,0.009797
14593,2016/05/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.49000,46916989,-0.004154,5477425,4,4,94.55000,-0.008599,-0.007520,-0.009411
14593,2016/05/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.56000,42073287,0.011445,5477425,4,4,94.16000,-0.000808,-0.001407,0.000205
14593,2016/05/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.20000,30442100,-0.003807,5477425,4,4,94.64000,-0.003796,-0.006320,-0.003707
14593,2016/05/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.22000,32026218,0.010828,5477425,4,4,94.64000,0.007650,0.010403,0.006019
14593,2016/05/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.43000,38018643,0.012707,5477425,4,4,95.87000,-0.001792,0.001970,-0.002085
14593,2016/05/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.90000,35140174,0.015244,5477425,4,4,97.22000,0.013127,0.011284,0.013681
14593,2016/05/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.62000,38642306,0.017569,5477425,4,4,98.67000,0.007329,0.008136,0.006975
14593,2016/05/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,100.41000,56327602,0.007930,5477425,4,4,99.68000,-0.000160,-0.000718,-0.000210
14593,2016/05/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,100.35000,36595204,-0.000598,5477425,4,4,99.44000,0.004419,0.004876,0.004287
14593,2016/05/31,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.86000,42307212,-0.004883,5477425,4,4,99.60000,-0.000349,0.003280,-0.001000
14593,2016/06/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.46000,29173287,-0.014020,5477425,4,4,99.02000,0.002369,0.005121,0.001130
14593,2016/06/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.72000,40191600,-0.007516,5477425,4,4,97.60000,0.003604,0.004049,0.002825
14593,2016/06/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.92000,28504888,0.002047,5477425,4,4,97.79000,-0.001957,-0.000086,-0.002912
14593,2016/06/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.63000,23292306,0.007251,5477425,4,4,97.99000,0.006138,0.010977,0.004897
14593,2016/06/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.03000,22409450,0.004056,5477425,4,4,99.25000,0.002124,0.004184,0.001289
14593,2016/06/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.94000,20848131,-0.000909,5477425,4,4,99.02000,0.003567,0.006503,0.003309
14593,2016/06/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.65000,26532148,0.007176,5477425,4,4,98.50000,-0.002820,-0.005592,-0.001718
14593,2016/06/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.83000,31714740,-0.008229,5477425,4,4,98.53000,-0.011244,-0.013732,-0.009175
14593,2016/06/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.34000,38063179,-0.015076,5477425,4,4,98.69000,-0.008144,-0.009599,-0.008115
14593,2016/06/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.46000,31931944,0.001233,5477425,4,4,97.32000,-0.002783,-0.005217,-0.001799
14593,2016/06/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.14000,29445947,-0.003283,5477425,4,4,97.82000,-0.000495,0.003866,-0.001841
14593,2016/06/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.55000,31240816,0.004221,5477425,4,4,96.45000,0.001909,-0.002101,0.003133
14593,2016/06/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.33000,61008499,-0.022758,5477425,4,4,96.62000,-0.001749,0.001622,-0.003258
14593,2016/06/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.10000,34411901,-0.002413,5477425,4,4,96.00000,0.007289,0.010065,0.005808
14593,2016/06/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.91000,35547058,0.008517,5477425,4,4,94.94000,0.002338,-0.001065,0.002712
14593,2016/06/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.55000,29709624,-0.003754,5477425,4,4,96.25000,-0.001868,-0.002201,-0.001652
14593,2016/06/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.10000,32241424,0.005756,5477425,4,4,95.94000,0.014432,0.014344,0.013364
14593,2016/06/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.40000,75211627,-0.028096,5393165,4,4,92.91000,-0.036670,-0.030438,-0.035920
14593,2016/06/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,92.04000,46625252,-0.014561,5393165,4,4,93.00000,-0.020346,-0.025568,-0.018097
14593,2016/06/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,93.59000,40449051,0.016840,5393165,4,4,92.90000,0.018062,0.018965,0.017770
14593,2016/06/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.40000,36531006,0.008655,5393165,4,4,93.97000,0.017619,0.016154,0.017033
14593,2016/06/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.60000,35920357,0.012712,5393165,4,4,94.44000,0.013193,0.009829,0.013565
14593,2016/07/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.89000,26008189,0.003033,5393165,4,4,95.49000,0.003010,0.007658,0.001949
14593,2016/07/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,94.99000,27711130,-0.009386,5393165,4,4,95.39000,-0.008237,-0.011081,-0.006848
14593,2016/07/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.53000,30949090,0.005685,5393165,4,4,94.60000,0.005440,0.004363,0.005353
14593,2016/07/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,95.94000,25141808,0.004292,5393165,4,4,95.70000,-0.000689,0.001080,-0.000872
14593,2016/07/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.68000,28912137,0.007713,5393165,4,4,96.49000,0.015492,0.016923,0.015253
14593,2016/07/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.98000,23795245,0.003103,5393165,4,4,96.75000,0.004218,0.006845,0.003409
14593,2016/07/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.42000,24167463,0.004537,5393165,4,4,97.17000,0.007935,0.010660,0.007009
14593,2016/07/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.87000,25892171,-0.005646,5393165,4,4,97.41000,-0.000234,-0.002455,0.000135
14593,2016/07/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.79000,38918997,0.019820,5393165,4,4,97.39000,0.004691,0.002044,0.005259
14593,2016/07/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.78000,30136990,-0.000101,5388443,4,4,98.92000,-0.000801,0.001040,-0.000929
14593,2016/07/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.83000,36727967,0.010630,5388443,4,4,98.70000,0.002604,0.003147,0.002382
14593,2016/07/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.87000,23779807,0.000401,5388443,4,4,99.56000,-0.002367,-0.004728,-0.001435
14593,2016/07/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.96000,26275968,0.000901,5388443,4,4,100.00000,0.004635,0.006200,0.004270
14593,2016/07/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,99.43000,32702028,-0.005302,5388443,4,4,99.83000,-0.003327,-0.001336,-0.003612
14593,2016/07/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,98.66000,28313669,-0.007744,5388443,4,4,99.26000,0.004505,0.004519,0.004554
14593,2016/07/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,97.34000,40398921,-0.013379,5388443,4,4,98.25000,-0.003157,-0.003686,-0.003011
14593,2016/07/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,96.67000,56239822,-0.006883,5388443,4,4,96.82000,0.001615,0.004149,0.000323
14593,2016/07/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,102.95000,92344820,0.064963,5388443,4,4,104.26500,-0.001246,0.001903,-0.001199
14593,2016/07/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,104.34000,39869839,0.013502,5388443,4,4,102.83000,0.001675,-0.000081,0.001606
14593,2016/07/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,104.21000,27734688,-0.001246,5388443,4,4,104.19000,0.002629,0.003096,0.001631
14593,2016/08/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,106.05000,38467871,0.017657,5388443,4,4,104.41000,-0.002253,-0.002145,-0.001270
14593,2016/08/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,104.48000,34215997,-0.014804,5388443,4,4,106.05000,-0.007111,-0.008437,-0.006362
14593,2016/08/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.79000,30202641,0.012538,5388443,4,4,104.81000,0.004389,0.007186,0.003134
14593,2016/08/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,105.87000,27483504,0.006144,5388443,4,4,105.58000,0.000813,0.002477,0.000213
