secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,delta,gamma,vega,theta,optionid,index_flag,issuer,exercise_style
101594,2018/02/12,2018/03/02,2018/02/12,P,140000,0.14,0.22,141,0.377745,-0.032638,0.00535,2.636735,-10.01853,119018944,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,142000,0.19,0.27,1,0.364638,-0.041699,0.006771,3.225574,-11.80552,119066719,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,143000,0.22,0.3,4,0.358021,-0.047123,0.00761,3.554257,-12.786,118978283,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,144000,0.25,0.34,9,0.35166,-0.053372,0.008557,3.917153,-13.86388,118978284,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,145000,0.29,0.37,104,0.344167,-0.059866,0.009571,4.296519,-14.84611,118673928,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,146000,0.33,0.42,70,0.33779,-0.067835,0.010746,4.739508,-16.04889,118673929,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,147000,0.39,0.47,11,0.332121,-0.077274,0.012076,5.229945,-17.42508,118673930,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,148000,0.44,0.53,6,0.325068,-0.087078,0.0135,5.727598,-18.64887,118673931,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,149000,0.51,0.6,25,0.319182,-0.09895,0.01511,6.292765,-20.1113,118673932,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,150000,0.59,0.68,360,0.313311,-0.112342,0.016874,6.884501,-21.62488,118673933,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,152500,0.84,0.94,251,0.298755,-0.153694,0.021968,8.556457,-25.54136,118673934,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,155000,1.24,1.32,717,0.287562,-0.210979,0.027839,10.43065,-29.90466,118673935,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,157500,1.77,1.85,258,0.275772,-0.283255,0.034017,12.23082,-33.48009,118673936,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,160000,2.51,2.61,692,0.266468,-0.372755,0.039392,13.67239,-36.01561,118673937,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,162500,3.5,3.65,285,0.259388,-0.475273,0.042626,14.38344,-36.6714,118673938,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,165000,4.75,4.95,114,0.252174,-0.58382,0.043066,14.08869,-34.65725,118673939,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,167500,6.25,6.5,79,0.243208,-0.69228,0.040453,12.68815,-29.77293,118673940,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,170000,8.05,8.35,99,0.237115,-0.788873,0.034447,10.42449,-23.45581,118673941,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,172500,10.1,10.5,19,0.237272,-0.861502,0.026782,7.939923,-17.5552,118673942,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,175000,12.35,12.75,152,0.237666,-0.915097,0.019486,5.575961,-11.99098,118673943,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,180000,17,17.55,20,,,,,,118673945,0,APPLE INC,A
101594,2018/02/12,2018/03/02,2018/02/12,P,185000,21.9,22.7,40,0.268655,-0.990843,0.004997,0.811646,-1.842391,118673947,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,135000,0.02,0.03,50,0.479658,-0.005821,0.001271,0.451737,-3.933096,119134338,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,137000,0.03,0.04,15,0.466027,-0.008116,0.001754,0.603866,-5.123579,119134340,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,138000,0.04,0.05,40,0.464189,-0.010221,0.002155,0.741714,-6.242873,119134341,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,140000,0.06,0.07,626,0.452836,-0.014549,0.002999,1.004698,-8.26615,119018942,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,142000,0.07,0.08,28,0.426869,-0.01745,0.003717,1.175457,-9.101998,119066715,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,143000,0.08,0.09,30,0.417129,-0.01992,0.004258,1.312376,-9.953144,118978279,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,144000,0.09,0.1,25,0.406371,-0.022513,0.004847,1.453865,-10.75136,118978280,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,145000,0.1,0.12,162,0.397789,-0.026122,0.00561,1.651708,-11.92012,118605167,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,146000,0.12,0.13,38,0.387802,-0.029903,0.006439,1.849631,-13.00048,118605168,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,147000,0.14,0.15,142,0.379083,-0.03475,0.007456,2.08953,-14.38044,118605169,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,148000,0.15,0.17,86,0.366731,-0.038996,0.008469,2.297571,-15.28105,118605170,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,149000,0.17,0.19,54,0.355476,-0.044399,0.009705,2.553783,-16.44629,118605171,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,150000,0.21,0.22,769,0.348328,-0.052684,0.011356,2.919909,-18.47149,118605172,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,152500,0.3,0.32,209,0.324012,-0.076594,0.01633,3.91208,-22.95527,118605173,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,155000,0.46,0.48,883,0.302478,-0.114816,0.023577,5.265872,-28.83558,118605174,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,157500,0.72,0.75,2275,0.283049,-0.17392,0.033367,6.985745,-35.6536,118605175,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,160000,1.15,1.19,2081,0.265838,-0.261574,0.04503,8.850279,-42.30245,118605176,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,162500,1.85,1.89,2067,0.251736,-0.382298,0.055786,10.37478,-46.75634,118605177,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,165000,2.9,2.95,930,0.240521,-0.52898,0.060997,10.82129,-46.28643,118605178,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,167500,4.35,4.45,511,0.233343,-0.679843,0.056729,9.725257,-39.94777,118605179,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,170000,6.2,6.35,245,0.231193,-0.80599,0.044382,7.466019,-29.92796,118605180,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,172500,8.3,8.5,48,0.225015,-0.901689,0.029513,4.691494,-17.80127,118605181,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,175000,10.65,10.85,43,0.228992,-0.952765,0.017523,2.657332,-9.867702,118605182,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,177500,12.9,13.3,5,,,,,,118605183,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,182500,17.8,18.35,10,,,,,,118605185,0,APPLE INC,A
101594,2018/02/13,2018/02/23,2018/02/13,P,185000,20.3,20.85,18,,,,,,118605186,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,135000,0.06,0.11,250,0.431617,-0.015145,0.002498,1.357425,-6.242649,119134348,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,140000,0.11,0.16,1,0.389427,-0.025092,0.00425,2.081829,-8.635394,119018944,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,144000,0.17,0.23,4,0.355639,-0.038414,0.006617,2.959,-11.19762,118978284,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,145000,0.19,0.25,26,0.346713,-0.042681,0.007393,3.225769,-11.88546,118673928,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,146000,0.22,0.28,1,0.339915,-0.048509,0.008358,3.568948,-12.90951,118673929,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,147000,0.25,0.32,2,0.333309,-0.055239,0.009451,3.952874,-14.02931,118673930,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,148000,0.29,0.35,38,0.325506,-0.06226,0.01063,4.351227,-15.04145,118673931,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,149000,0.34,0.4,33,0.31978,-0.071513,0.012044,4.844531,-16.43823,118673932,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,150000,0.4,0.45,1531,0.313551,-0.081745,0.013598,5.357718,-17.83241,118673933,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,152500,0.56,0.62,344,0.296198,-0.112687,0.018225,6.772292,-21.28686,118673934,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,155000,0.83,0.88,213,0.282453,-0.158316,0.02414,8.566643,-25.57839,118673935,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,157500,1.21,1.27,313,0.269346,-0.22014,0.03104,10.49782,-29.81193,118673936,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,160000,1.76,1.83,630,0.257239,-0.301046,0.038227,12.35342,-33.34134,118673937,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,162500,2.56,2.62,224,0.247326,-0.401635,0.044201,13.7136,-35.4175,118673938,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,165000,3.6,3.7,271,0.237599,-0.516559,0.04751,14.1323,-34.80668,118673939,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,167500,4.95,5.1,193,0.229264,-0.63706,0.046517,13.29474,-31.26767,118673940,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,170000,6.7,6.85,36,0.227451,-0.745103,0.040417,11.3659,-26.17467,118673941,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,172500,8.65,8.85,28,0.223505,-0.836834,0.032074,8.71187,-19.30365,118673942,0,APPLE INC,A
101594,2018/02/13,2018/03/02,2018/02/13,P,175000,10.85,11.05,26,0.223223,-0.902428,0.023197,6.072932,-13.06922,118673943,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,139000,0.01,0.03,3,0.467277,-0.005028,0.001185,0.382831,-3.611829,119134342,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,140000,0.01,0.03,229,0.451077,-0.005196,0.001264,0.39438,-3.589675,119018942,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,141000,0.02,0.03,7,0.446279,-0.006431,0.001544,0.476161,-4.290306,119066714,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,142000,0.02,0.03,80,0.429868,-0.006658,0.001653,0.490838,-4.260972,119066715,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,143000,0.03,0.04,20,0.431014,-0.00901,0.002151,0.640577,-5.574224,118978279,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,144000,0.02,0.05,1,0.41416,-0.009347,0.002312,0.661971,-5.530296,118978280,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,145000,0.04,0.05,62,0.410725,-0.011812,0.002858,0.811759,-6.722521,118605167,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,147000,0.05,0.06,61,0.387107,-0.01493,0.003712,0.992562,-7.752903,118605169,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,148000,0.06,0.07,85,0.378775,-0.017679,0.004384,1.148346,-8.764768,118605170,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,149000,0.06,0.08,31,0.365047,-0.019528,0.004951,1.247705,-9.191095,118605171,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,150000,0.07,0.09,651,0.354485,-0.022576,0.005765,1.407947,-10.08812,118605172,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,152500,0.11,0.12,861,0.328784,-0.033236,0.008578,1.947601,-12.90232,118605173,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,155000,0.16,0.17,1965,0.301403,-0.049109,0.012844,2.67123,-16.21707,118605174,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,157500,0.26,0.28,3199,0.280736,-0.079452,0.020058,3.884865,-21.93725,118605175,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,160000,0.44,0.45,3189,0.259506,-0.128431,0.030777,5.510924,-28.69979,118605176,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,162500,0.75,0.78,3430,0.241133,-0.209709,0.045469,7.561509,-36.4904,118605177,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,165000,1.33,1.35,4442,0.22647,-0.334433,0.061237,9.566074,-43.12881,118605178,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,167500,2.29,2.34,1554,0.217182,-0.498852,0.070075,10.48309,-45.00539,118605179,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,170000,3.75,3.8,1102,0.213603,-0.670454,0.064891,9.512404,-39.72537,118605180,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,172500,5.65,5.75,99,0.219007,-0.804565,0.048687,7.248257,-30.59749,118605181,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,175000,7.8,8,184,0.227612,-0.891612,0.032152,4.878363,-20.9685,118605182,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,177500,10.2,10.4,25,0.252869,-0.929825,0.021328,3.525113,-16.60701,118605183,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,180000,12.45,13,20,0.271058,-0.956992,0.014013,2.387139,-11.82119,118605184,0,APPLE INC,A
101594,2018/02/14,2018/02/23,2018/02/14,P,185000,17.4,17.85,1,,,,,,118605186,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,130000,0,0.07,10,0.492921,-0.006085,0.000998,0.604879,-3.381281,119134347,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,139000,0.04,0.1,11,0.410583,-0.013485,0.002405,1.211788,-5.642143,119134350,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,140000,0.05,0.11,25,0.404456,-0.015408,0.002738,1.361134,-6.232241,119018944,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,141000,0.06,0.12,11,0.397365,-0.017395,0.003092,1.509564,-6.791221,119066718,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,143000,0.07,0.13,1,0.375246,-0.020131,0.003707,1.705111,-7.258096,118978283,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,145000,0.1,0.15,87,0.359733,-0.025482,0.004717,2.083718,-8.48166,118673928,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,146000,0.11,0.17,2,0.351927,-0.028714,0.005326,2.30471,-9.163234,118673929,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,147000,0.12,0.18,6,0.341317,-0.031357,0.005907,2.476652,-9.555707,118673930,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,148000,0.14,0.19,12,0.332177,-0.034922,0.006633,2.702508,-10.15798,118673931,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,149000,0.16,0.21,16,0.324072,-0.03944,0.007509,2.988698,-10.94075,118673932,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,150000,0.19,0.22,187,0.315085,-0.0442,0.008469,3.279372,-11.65939,118673933,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,152500,0.28,0.3,162,0.297837,-0.062555,0.011802,4.314985,-14.49777,118673934,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,155000,0.38,0.41,180,0.277143,-0.08641,0.016234,5.522372,-17.23536,118673935,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,157500,0.57,0.61,183,0.262394,-0.126069,0.02254,7.250538,-21.4022,118673936,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,160000,0.88,0.91,524,0.24904,-0.183699,0.03048,9.319184,-25.98928,118673937,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,162500,1.33,1.38,514,0.236371,-0.263248,0.039464,11.43599,-30.18173,118673938,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,165000,2.02,2.09,526,0.22612,-0.368097,0.047677,13.20422,-33.16198,118673939,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,167500,3,3.1,140,0.217117,-0.493137,0.052638,13.97367,-33.43431,118673940,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,170000,4.4,4.55,145,0.216066,-0.622543,0.050565,13.30092,-31.387,118673941,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,172500,6.1,6.25,29,0.212198,-0.742474,0.044069,11.28804,-25.78176,118673942,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,175000,8.05,8.3,63,0.211051,-0.838375,0.034164,8.558147,-19.02372,118673943,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,177500,10.2,10.55,15,0.209588,-0.908973,0.023888,5.694005,-12.19094,118673944,0,APPLE INC,A
101594,2018/02/14,2018/03/02,2018/02/14,P,180000,12.7,12.9,65,0.230014,-0.935162,0.017262,4.381344,-10.17967,118673945,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,132000,0.01,0.03,40,0.693081,-0.003562,0.000602,0.2745,-4.320687,119134335,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,140000,0,0.02,146,0.516838,-0.002486,0.000584,0.197834,-2.32907,119018942,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,142000,0.02,0.04,2,0.546166,-0.006448,0.001298,0.464985,-5.77452,119066715,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,144000,0,0.03,25,0.473133,-0.003917,0.000961,0.298627,-3.208467,118978280,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,145000,0.02,0.03,161,0.483793,-0.006115,0.001398,0.44422,-4.879029,118605167,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,146000,0.03,0.04,6,0.486344,-0.008259,0.001813,0.577377,-6.393427,118605168,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,147000,0.02,0.04,59,0.460142,-0.00756,0.001773,0.534008,-5.595849,118605169,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,148000,0.04,0.05,234,0.466613,-0.010765,0.002382,0.730657,-7.73013,118605170,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,149000,0.04,0.05,221,0.448925,-0.011154,0.002553,0.75317,-7.669274,118605171,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,150000,0.04,0.05,750,0.431288,-0.011573,0.002744,0.777426,-7.606007,118605172,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,152500,0.05,0.06,628,0.398442,-0.014898,0.003694,0.965406,-8.735725,118605173,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,155000,0.06,0.07,1896,0.362677,-0.018837,0.00496,1.180349,-9.71169,118605174,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,157500,0.09,0.11,993,0.34048,-0.029182,0.007634,1.706465,-13.16434,118605175,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,160000,0.14,0.15,1975,0.313468,-0.043428,0.011482,2.36209,-16.76766,118605176,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,162500,0.21,0.23,1837,0.287453,-0.066984,0.017642,3.326425,-21.63479,118605177,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,165000,0.36,0.38,5769,0.266726,-0.110313,0.027597,4.820348,-29.08578,118605178,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,167500,0.64,0.67,5995,0.249795,-0.184464,0.041671,6.827291,-38.4182,118605179,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,170000,1.18,1.2,8258,0.238183,-0.301484,0.057175,8.924581,-47.73505,118605180,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,172500,2.1,2.14,4437,0.233403,-0.45734,0.066478,10.15773,-52.97245,118605181,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,175000,3.5,3.55,780,0.23551,-0.620667,0.063348,9.738484,-50.91325,118605182,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,177500,5.3,5.45,162,0.246026,-0.753056,0.050523,8.080381,-43.72733,118605183,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,180000,7.5,7.6,394,0.267487,-0.837063,0.036461,6.300099,-36.75382,118605184,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,182500,9.8,9.95,2,0.293148,-0.887714,0.025982,4.875029,-30.96228,118605185,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,185000,12.2,12.35,209,0.321091,-0.918563,0.018892,3.851735,-26.58207,118605186,0,APPLE INC,A
101594,2018/02/15,2018/02/23,2018/02/15,P,187500,14.65,15,2,0.382182,-0.919436,0.01567,3.814611,-31.64376,118605187,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,130000,0,0.06,5,0.55641,-0.004719,0.000705,0.482756,-3.252943,119134347,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,140000,0.04,0.08,57,0.463175,-0.010504,0.001715,0.979,-5.477141,119018944,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,141000,0.04,0.08,60,0.449455,-0.010801,0.001811,1.00319,-5.444458,119066718,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,142000,0.04,0.09,20,0.440531,-0.011825,0.001999,1.083691,-5.772009,119066719,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,143000,0.04,0.09,51,0.426811,-0.012176,0.002116,1.111049,-5.734685,118978283,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,144000,0.06,0.11,1,0.429158,-0.015405,0.002578,1.362027,-7.062059,118978284,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,145000,0.06,0.12,3,0.418633,-0.016585,0.002815,1.451478,-7.337076,118673928,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,147000,0.07,0.13,61,0.396833,-0.019131,0.003355,1.635524,-7.851939,118673930,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,148000,0.1,0.13,7,0.391204,-0.021941,0.003822,1.834232,-8.691642,118673931,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,149000,0.1,0.14,6,0.379449,-0.023422,0.004163,1.939419,-8.905309,118673932,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,150000,0.11,0.14,259,0.367504,-0.024996,0.00454,2.051249,-9.105831,118673933,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,152500,0.15,0.17,202,0.345996,-0.032778,0.00604,2.568661,-10.7291,118673934,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,155000,0.17,0.23,283,0.3222,-0.042418,0.008005,3.174124,-12.31913,118673935,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,157500,0.26,0.3,184,0.304794,-0.059501,0.011082,4.149121,-15.24185,118673936,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,160000,0.36,0.38,998,0.282523,-0.080462,0.015082,5.232706,-17.79307,118673937,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,162500,0.5,0.55,830,0.264154,-0.113947,0.020832,6.749526,-21.43941,118673938,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,165000,0.8,0.82,571,0.252164,-0.168079,0.028432,8.810435,-26.59157,118673939,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,167500,1.22,1.26,915,0.240592,-0.242891,0.037129,10.97412,-31.49322,118673940,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,170000,1.92,1.94,3276,0.233917,-0.343592,0.044925,12.89181,-35.83773,118673941,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,172500,2.84,2.94,545,0.227363,-0.461939,0.049963,13.92375,-37.37295,118673942,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,175000,4.2,4.3,345,0.22767,-0.586107,0.049075,13.65676,-36.4377,118673943,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,177500,5.8,6.05,14,0.229437,-0.699428,0.043692,12.18495,-32.46425,118673944,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,180000,7.85,8.05,71,0.240909,-0.78382,0.03527,10.26433,-28.42286,118673945,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,182500,10,10.2,35,0.248783,-0.850261,0.027439,8.157175,-22.99514,118673946,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,185000,12.15,12.65,1,0.26138,-0.894109,0.020814,6.397568,-18.70996,118673947,0,APPLE INC,A
101594,2018/02/15,2018/03/02,2018/02/15,P,187500,14.55,15.1,1,0.285153,-0.91585,0.016267,5.380766,-17.12898,118673948,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,132000,0,0.01,125,0.642575,-0.00114,0.000248,0.09075,-1.518564,119134335,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,133000,0,0.01,54,0.625775,-0.001169,0.00026,0.092864,-1.513222,119134336,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,138000,0.01,0.02,78,0.603061,-0.003332,0.000699,0.241308,-3.772337,119134341,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,140000,0,0.04,11,0.585342,-0.004458,0.000935,0.312208,-4.752901,119018942,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,142000,0,0.03,23,0.532556,-0.003743,0.000879,0.267613,-3.697447,119066715,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,143000,0.01,0.03,2,0.53148,-0.004879,0.001117,0.338545,-4.675969,118978279,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,144000,0,0.03,38,0.497799,-0.003987,0.000995,0.282849,-3.656446,118978280,0,APPLE INC,A
101594,2018/02/16,2018/02/23,2018/02/16,P,145000,0.01,0.03,42,0.495959,-0.005204,0.001267,0.358756,-4.620244,118605167,0,APPLE INC,A
