secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,delta,gamma,vega,theta,optionid,index_flag,issuer,exercise_style
101594,2019/02/22,2019/03/08,2019/02/22,P,155000,0.09,0.12,31,0.297141,-0.026789,0.00616,2.101326,-8.019771,127666633,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,157500,0.12,0.14,42,0.270796,-0.035104,0.008454,2.623627,-9.121241,127666634,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,160000,0.17,0.19,91,0.248719,-0.050184,0.012292,3.498084,-11.15632,127666635,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,162500,0.26,0.28,282,0.229405,-0.076061,0.018435,4.8434,-14.18158,127666636,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,165000,0.44,0.46,1368,0.215163,-0.122774,0.027934,6.882079,-18.81009,127666637,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,167500,0.77,0.8,521,0.204573,-0.199574,0.04043,9.45993,-24.44002,127666638,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,170000,1.36,1.39,2601,0.197641,-0.312912,0.053094,12.00169,-29.65567,127666639,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,172500,2.29,2.32,1126,0.192803,-0.456032,0.061124,13.42383,-31.98691,127666640,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,175000,3.6,3.7,133,0.191074,-0.609166,0.060134,12.97964,-30.15278,127666641,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,177500,5.4,5.5,302,0.197354,-0.739209,0.049915,10.96974,-25.79342,127666642,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,180000,7.5,7.65,38,0.210831,-0.827991,0.037407,8.580856,-21.15268,127666643,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,182500,9.8,10,9,0.232286,-0.878852,0.027391,6.771797,-18.11407,127666644,0,APPLE INC,A
101594,2019/02/22,2019/03/08,2019/02/22,P,192500,19.5,20.1,2,0.362561,-0.932993,0.011567,4.348813,-18.27554,127731173,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,135000,0,0.01,4,0.491475,-0.001175,0.000263,0.118132,-0.95933,127666617,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,137000,0.01,0.02,14,0.515919,-0.00309,0.000603,0.285693,-2.423344,127666618,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,139000,0.01,0.02,4,0.487625,-0.003258,0.000669,0.299593,-2.401516,127666620,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,140000,0.01,0.03,25,0.488219,-0.004236,0.000846,0.377718,-3.041649,127666621,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,146000,0.02,0.04,3,0.422643,-0.007012,0.001529,0.590528,-4.115689,127666627,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,147000,0.03,0.04,42,0.415942,-0.008184,0.001781,0.676563,-4.639831,127666628,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,149000,0.04,0.05,53,0.399363,-0.010661,0.002337,0.855782,-5.609649,127666630,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,150000,0.04,0.05,40,0.384398,-0.011042,0.002503,0.881769,-5.565055,127666631,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,152500,0.05,0.06,26,0.35695,-0.014153,0.003341,1.09069,-6.399814,127666632,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,155000,0.07,0.08,136,0.334217,-0.019818,0.004759,1.453079,-7.981929,127666633,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,157500,0.08,0.09,159,0.301113,-0.02433,0.006281,1.728197,-8.537913,127666634,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,160000,0.1,0.12,237,0.27333,-0.033278,0.008978,2.243111,-10.03493,127666635,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,162500,0.15,0.17,159,0.249716,-0.049904,0.013649,3.110897,-12.70116,127666636,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,165000,0.26,0.27,2026,0.231394,-0.081897,0.021645,4.573038,-17.23379,127666637,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,167500,0.45,0.47,911,0.215001,-0.137358,0.033833,6.647924,-23.13815,127666638,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,170000,0.85,0.86,3424,0.204475,-0.233132,0.049574,9.250299,-30.44101,127666639,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,172500,1.53,1.56,6354,0.196121,-0.371391,0.063981,11.42783,-35.72466,127666640,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,175000,2.64,2.67,1650,0.191216,-0.5399,0.069212,11.99439,-36.03515,127666641,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,177500,4.15,4.25,672,0.187027,-0.707442,0.061985,10.36344,-29.77861,127666642,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,180000,6.1,6.2,285,0.184981,-0.842046,0.045418,7.24282,-19.83447,127666643,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,182500,8.35,8.5,11,0.193805,-0.918509,0.028929,4.49168,-12.35519,127666644,0,APPLE INC,A
101594,2019/02/25,2019/03/08,2019/02/25,P,185000,10.55,11.15,11,0.21375,-0.951952,0.018795,2.953876,-8.693993,127666645,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,110000,0,0.01,15,0.665133,-0.000696,0.000094,0.09357,-0.626899,126838219,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,120000,0.01,0.02,1,0.603079,-0.00211,0.000286,0.257501,-1.568315,126838221,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,125000,0.01,0.02,19,0.542242,-0.002335,0.000348,0.282513,-1.54473,126838222,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,130000,0.01,0.02,210,0.483419,-0.002604,0.000431,0.312601,-1.518457,126655902,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,135000,0.03,0.04,29,0.467407,-0.005835,0.000919,0.6438,-3.02089,126655903,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,140000,0.04,0.05,103,0.420197,-0.008098,0.001365,0.85765,-3.622505,126655904,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,145000,0.06,0.07,234,0.378205,-0.012436,0.002205,1.247663,-4.731621,126655905,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,150000,0.08,0.1,588,0.332561,-0.018718,0.003562,1.77187,-5.896429,124596224,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,152500,0.1,0.11,23,0.308587,-0.022971,0.004566,2.10581,-6.497618,127875520,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,155000,0.12,0.14,427,0.286864,-0.029611,0.006073,2.609292,-7.453888,124596225,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,157500,0.16,0.17,130,0.265537,-0.039075,0.00824,3.276357,-8.646116,127875521,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,160000,0.22,0.23,4705,0.246862,-0.054478,0.011576,4.267134,-10.46624,124596226,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,162500,0.33,0.34,805,0.231985,-0.080614,0.016683,5.783921,-13.27094,127875522,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,165000,0.52,0.53,2026,0.219795,-0.12249,0.023908,7.84835,-16.98834,124596227,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,167500,0.83,0.85,806,0.209458,-0.185752,0.033095,10.35142,-21.21472,127875523,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,170000,1.35,1.36,8093,0.20167,-0.276005,0.042994,12.92388,-25.31472,124596228,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,172500,2.13,2.14,1540,0.195282,-0.391816,0.051159,14.85585,-27.86678,127875524,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,175000,3.2,3.25,3302,0.189087,-0.525246,0.055042,15.38182,-27.52182,124596229,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,177500,4.7,4.75,908,0.187668,-0.659056,0.051616,14.17036,-24.62867,127875525,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,180000,6.5,6.55,949,0.185018,-0.778744,0.04339,11.42947,-19.01919,124596230,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,182500,8.55,8.7,10,0.186165,-0.86838,0.032498,8.176298,-13.13128,127875526,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,185000,10.85,11,117,0.191533,-0.925885,0.022717,5.289947,-8.379961,124596231,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,187500,13.25,13.4,67,0.197874,-0.962453,0.015436,3.027729,-4.686942,127875527,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,190000,15.7,15.9,238,0.215491,-0.975918,0.011415,2.192869,-3.439632,124596232,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,192500,18.2,18.4,9,0.241686,-0.978267,0.009334,2.010587,-3.597051,127875528,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,195000,20.7,20.95,2,0.279153,-0.972321,0.008467,2.384943,-5.299446,124596233,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,197500,23.2,23.45,2,0.304662,-0.97436,0.007274,2.211054,-5.462526,127875529,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,200000,25.7,25.95,290,0.329522,-0.976057,0.006349,2.113623,-5.609409,124596234,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,210000,35.7,35.95,50,0.423406,-0.980712,0.004121,1.725967,-6.089035,124596236,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,225000,50.7,50.95,4,0.551176,-0.984573,0.002627,1.43655,-6.599412,124596239,0,APPLE INC,A
101594,2019/02/25,2019/03/15,2019/02/25,P,235000,60.7,60.95,10,0.629527,-0.986193,0.0021,1.270352,-6.864575,124596241,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,135000,0,0.01,10,0.516385,-0.001173,0.000262,0.112479,-1.05612,127666617,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,137000,0,0.01,16,0.488937,-0.001235,0.00029,0.117923,-1.048194,127666618,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,142000,0.01,0.03,5,0.483121,-0.00447,0.00094,0.37816,-3.315245,127666623,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,145000,0.02,0.03,5,0.449908,-0.005856,0.001284,0.481772,-3.923639,127666626,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,146000,0.02,0.04,1,0.444372,-0.006992,0.001521,0.562047,-4.532814,127666627,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,147000,0.02,0.04,160,0.429172,-0.007222,0.00162,0.577962,-4.503205,127666628,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,149000,0.03,0.04,11,0.406654,-0.008729,0.00202,0.683635,-5.037665,127666630,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,150000,0.03,0.05,14,0.398128,-0.010041,0.002332,0.774683,-5.572521,127666631,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,152500,0.05,0.06,1,0.375577,-0.014104,0.003319,1.037497,-7.051599,127666632,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,155000,0.06,0.07,9,0.344234,-0.017728,0.004405,1.264062,-7.854184,127666633,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,157500,0.07,0.08,35,0.310784,-0.022085,0.00588,1.516917,-8.533176,127666634,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,160000,0.09,0.11,94,0.283228,-0.030928,0.008549,2.017374,-10.28524,127666635,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,162500,0.13,0.15,96,0.256386,-0.045284,0.012891,2.7515,-12.67885,127666636,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,165000,0.21,0.23,466,0.233532,-0.072311,0.02045,3.973413,-16.63241,127666637,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,167500,0.37,0.39,1041,0.214274,-0.122594,0.032887,5.850727,-22.40945,127666638,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,170000,0.72,0.73,1771,0.201701,-0.215356,0.050344,8.428708,-30.18218,127666639,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,172500,1.36,1.38,2290,0.192544,-0.357653,0.067424,10.76073,-36.41644,127666640,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,175000,2.43,2.46,1891,0.186432,-0.537069,0.074435,11.45075,-36.9514,127666641,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,177500,3.95,4.05,625,0.182376,-0.716322,0.065693,9.750018,-30.03487,127666642,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,180000,5.95,6.1,209,0.18713,-0.846732,0.04606,6.8012,-20.73297,127666643,0,APPLE INC,A
101594,2019/02/26,2019/03/08,2019/02/26,P,182500,8.25,8.45,5,0.205678,-0.912048,0.029553,4.56395,-14.8846,127666644,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,115000,0,0.01,21,0.623062,-0.000761,0.000112,0.098924,-0.656717,126838220,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,120000,0.01,0.02,10,0.621308,-0.002107,0.000285,0.250016,-1.661531,126838221,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,125000,0.01,0.02,15,0.558715,-0.002331,0.000347,0.274254,-1.63666,126838222,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,130000,0.01,0.02,19,0.498195,-0.002599,0.00043,0.303245,-1.608959,126655902,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,135000,0.03,0.04,95,0.481787,-0.005823,0.000915,0.624918,-3.201326,126655903,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,140000,0.04,0.05,167,0.43324,-0.008079,0.001359,0.832208,-3.839481,126655904,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,145000,0.06,0.07,349,0.390079,-0.012403,0.002193,1.210461,-5.016065,126655905,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,150000,0.08,0.09,430,0.340206,-0.017875,0.003443,1.658013,-5.97584,124596224,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,152500,0.1,0.11,16,0.318528,-0.022894,0.004536,2.040073,-6.891752,127875520,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,155000,0.12,0.13,146,0.29422,-0.028678,0.005929,2.470998,-7.671973,124596225,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,157500,0.15,0.16,97,0.271118,-0.037243,0.007981,3.060055,-8.74948,127875521,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,160000,0.2,0.22,1000,0.251486,-0.051769,0.011222,3.981776,-10.55493,124596226,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,162500,0.29,0.3,269,0.232626,-0.074012,0.016033,5.269474,-12.85645,127875522,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,165000,0.46,0.47,544,0.2195,-0.113648,0.023346,7.227234,-16.58801,124596227,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,167500,0.74,0.75,573,0.207535,-0.174125,0.03298,9.672241,-20.81193,127875523,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,170000,1.21,1.23,3148,0.198592,-0.263791,0.043884,12.28683,-25.12639,124596228,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,172500,1.97,1.98,1366,0.192246,-0.382923,0.053073,14.35193,-28.09868,127875524,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,175000,3.05,3.1,1826,0.187697,-0.521524,0.057028,14.9708,-28.19452,124596229,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,177500,4.5,4.55,726,0.18292,-0.663313,0.054219,13.7116,-24.58202,127875525,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,180000,6.35,6.4,320,0.183289,-0.783934,0.044452,10.95346,-19.13922,124596230,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,182500,8.45,8.6,95,0.189142,-0.868233,0.032769,7.945207,-13.84214,127875526,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,185000,10.75,10.95,133,0.199359,-0.920112,0.023156,5.460452,-9.730626,124596231,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,190000,15.7,15.85,19,0.245732,-0.953104,0.013335,3.626427,-7.716274,124596232,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,200000,25.7,25.85,278,0.356936,-0.966044,0.007081,2.800901,-8.884042,124596234,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,210000,35.7,35.85,59,0.457323,-0.972511,0.004657,2.358408,-9.700171,124596236,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,215000,40.7,40.85,50,0.504422,-0.974689,0.00395,2.169428,-10.03708,124596237,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,230000,55.65,55.85,5,0.621286,-0.982162,0.002502,1.629134,-9.038299,124596240,0,APPLE INC,A
101594,2019/02/26,2019/03/15,2019/02/26,P,235000,60.65,60.85,10,0.661679,-0.983055,0.002256,1.542068,-9.241464,124596241,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,138000,0,0.01,1,0.506876,-0.001251,0.000297,0.113538,-1.163124,127666619,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,145000,0.01,0.03,1,0.469057,-0.004814,0.001087,0.384677,-3.636054,127666626,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,149000,0.02,0.04,30,0.427509,-0.007589,0.001786,0.574327,-4.956488,127666630,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,150000,0.02,0.04,21,0.411684,-0.007859,0.001912,0.592314,-4.920512,127666631,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,152500,0.03,0.05,17,0.386336,-0.010804,0.002692,0.786037,-6.095068,127666632,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,155000,0.04,0.06,106,0.356848,-0.014198,0.003692,0.99299,-7.125285,127666633,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,157500,0.06,0.07,24,0.32827,-0.01936,0.005232,1.294746,-8.535637,127666634,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,160000,0.08,0.09,198,0.298685,-0.026728,0.007546,1.700016,-10.17561,127666635,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,162500,0.11,0.12,56,0.26905,-0.038225,0.011253,2.28226,-12.2883,127666636,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,165000,0.16,0.17,286,0.240191,-0.057673,0.017529,3.168178,-15.21073,127666637,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,167500,0.28,0.29,610,0.218781,-0.099062,0.029042,4.788466,-20.82233,127666638,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,170000,0.54,0.55,1605,0.202611,-0.178574,0.046996,7.169554,-28.71803,127666639,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,172500,1.06,1.08,2483,0.190671,-0.312762,0.067824,9.725148,-36.33257,127666640,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,175000,2,2.02,2037,0.181793,-0.498266,0.080431,10.94779,-38.45523,127666641,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,177500,3.4,3.5,525,0.173694,-0.699451,0.074304,9.534625,-31.18951,127666642,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,180000,5.3,5.45,388,0.165787,-0.866037,0.05064,5.875018,-17.43333,127666643,0,APPLE INC,A
101594,2019/02/27,2019/03/08,2019/02/27,P,182500,7.6,7.75,22,0.165662,-0.957104,0.026005,2.430888,-6.617031,127666644,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,115000,0,0.01,10,0.646434,-0.000754,0.00011,0.095459,-0.698845,126838220,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,120000,0,0.01,1,0.585001,-0.00083,0.000133,0.10429,-0.690403,126838221,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,125000,0.01,0.02,3,0.580527,-0.002307,0.00034,0.264341,-1.742538,126838222,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,130000,0.01,0.02,10,0.518194,-0.00257,0.00042,0.292012,-1.713514,126655902,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,135000,0.02,0.03,7,0.483013,-0.004385,0.000729,0.471631,-2.579523,126655903,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,140000,0.03,0.04,463,0.438225,-0.006528,0.001144,0.671709,-3.329811,126655904,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,145000,0.05,0.06,190,0.398573,-0.010729,0.001945,1.04102,-4.676588,126655905,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,150000,0.07,0.08,103,0.349992,-0.015971,0.003123,1.467183,-5.77885,124596224,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,155000,0.1,0.12,87,0.30299,-0.025579,0.005378,2.184521,-7.435704,124596225,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,157500,0.13,0.14,38,0.278939,-0.032977,0.007214,2.693868,-8.435873,127875521,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,160000,0.17,0.18,597,0.256586,-0.044514,0.010015,3.44296,-9.883616,124596226,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,162500,0.24,0.25,297,0.236971,-0.063711,0.014408,4.57588,-12.08884,127875522,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,165000,0.37,0.38,1045,0.221052,-0.096759,0.021197,6.273455,-15.40836,124596227,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,167500,0.6,0.61,395,0.20787,-0.150608,0.030777,8.558169,-19.66534,127875523,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,170000,1,1.02,4763,0.197938,-0.234125,0.042439,11.22892,-24.38291,124596228,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,172500,1.66,1.68,2763,0.190075,-0.349936,0.053484,13.5447,-27.98608,127875524,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,175000,2.64,2.67,3143,0.18304,-0.491682,0.060074,14.58776,-28.57688,124596229,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,177500,4,4.05,376,0.17713,-0.643403,0.058642,13.61228,-25.24274,127875525,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,180000,5.75,5.8,1064,0.171702,-0.782985,0.048947,10.68026,-18.52686,124596230,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,182500,7.8,7.95,91,0.17007,-0.886593,0.034628,6.928437,-11.27592,127875526,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,185000,10.1,10.3,34,0.172274,-0.950082,0.022027,3.62941,-5.624558,124596231,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,187500,12.55,12.7,16,,,,,,127875527,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,190000,15,15.2,4766,,,,,,124596232,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,192500,17.5,17.7,13,,,,,,127875528,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,197500,22.45,22.7,2,,,,,,127875529,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,200000,25,25.2,1666,,,,,,124596234,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,210000,35,35.2,5307,,,,,,124596236,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,215000,39.95,40.2,56,,,,,,124596237,0,APPLE INC,A
101594,2019/02/27,2019/03/15,2019/02/27,P,220000,45,45.2,6,,,,,,124596238,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,140000,0,0.01,4,0.486981,-0.001386,0.000364,0.116499,-1.289133,127666621,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,146000,0.01,0.03,10,0.457803,-0.005249,0.001289,0.388141,-4.026244,127666627,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,147000,0.01,0.03,20,0.441389,-0.00543,0.001378,0.400229,-3.999985,127666628,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,148000,0.02,0.03,1,0.436204,-0.006727,0.001685,0.48288,-4.777875,127666629,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,149000,0.02,0.03,65,0.41956,-0.006974,0.001809,0.498291,-4.742998,127666630,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,152500,0.03,0.04,130,0.377448,-0.010422,0.00286,0.710939,-6.063191,127666632,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,155000,0.04,0.06,776,0.351924,-0.015307,0.004277,0.989267,-7.875096,127666633,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,157500,0.06,0.08,11,0.324147,-0.022251,0.006385,1.356151,-9.961651,127666634,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,160000,0.09,0.1,263,0.293112,-0.031863,0.009529,1.835975,-12.13534,127666635,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,162500,0.14,0.15,180,0.266145,-0.050105,0.015157,2.646052,-15.87867,127666636,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,165000,0.22,0.24,449,0.238877,-0.081471,0.024638,3.861992,-20.72468,127666637,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,167500,0.42,0.44,1218,0.219547,-0.14641,0.040808,5.879825,-28.85606,127666638,0,APPLE INC,A
101594,2019/02/28,2019/03/08,2019/02/28,P,170000,0.81,0.84,2180,0.202255,-0.259851,0.062661,8.311993,-37.30436,127666639,0,APPLE INC,A
