PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,DLRET,PRC,VOL,RET,SHROUT,CFACPR,CFACSHR,OPENPRC,vwretd,ewretd,sprtrn
14593,2020/02/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,288.07999,57562282,-0.033872,4375480,4,4,300.95001,-0.029476,-0.026824,-0.030280
14593,2020/02/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,292.64999,49617890,0.015864,4375480,4,4,286.53000,-0.005395,-0.008618,-0.003779
14593,2020/02/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,273.51999,80001860,-0.065368,4375480,4,4,281.10001,-0.040987,-0.029388,-0.044163
14593,2020/02/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,273.35999,106327264,-0.000585,4375480,4,4,257.26001,-0.008552,-0.009691,-0.008238
14593,2020/03/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,298.81000,85232545,0.093101,4375480,4,4,282.28000,0.040304,0.022813,0.046039
14593,2020/03/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,289.32001,79720151,-0.031759,4375480,4,4,303.67001,-0.024635,-0.013162,-0.028108
14593,2020/03/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,302.73999,54708936,0.046385,4375480,4,4,296.44000,0.037552,0.022444,0.042203
14593,2020/03/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,292.92001,46806481,-0.032437,4375480,4,4,295.51999,-0.031529,-0.026674,-0.033922
14593,2020/03/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,289.03000,56478313,-0.013280,4375480,4,4,282.00000,-0.017785,-0.021078,-0.017054
14593,2020/03/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,266.17001,71558828,-0.079092,4375480,4,4,263.75000,-0.079317,-0.085247,-0.075970
14593,2020/03/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,285.34000,71270996,0.072022,4375480,4,4,277.14001,0.044398,0.024204,0.049396
14593,2020/03/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,275.42999,64033461,-0.034731,4375480,4,4,277.39001,-0.049958,-0.050931,-0.048868
14593,2020/03/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,248.23000,104451482,-0.098755,4375480,4,4,255.94000,-0.096841,-0.100597,-0.095113
14593,2020/03/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,277.97000,92561680,0.119808,4375480,4,4,264.89001,0.085502,0.054604,0.092871
14593,2020/03/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,242.21001,80551692,-0.128647,4375480,4,4,241.95000,-0.118168,-0.107631,-0.119841
14593,2020/03/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,252.86000,80907982,0.043970,4375480,4,4,247.50999,0.053074,0.035050,0.059955
14593,2020/03/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,246.67000,74920302,-0.024480,4375480,4,4,239.77000,-0.059610,-0.097954,-0.051831
14593,2020/03/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,244.78000,67827866,-0.007662,4375480,4,4,247.38499,0.014319,0.059286,0.004708
14593,2020/03/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,229.24001,100272318,-0.063486,4375480,4,4,247.17999,-0.037156,-0.012596,-0.043360
14593,2020/03/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,224.37000,83978689,-0.021244,4375480,4,4,228.08000,-0.026878,-0.022939,-0.029294
14593,2020/03/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,246.88000,71791972,0.100325,4375480,4,4,236.36000,0.091556,0.082175,0.093828
14593,2020/03/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,245.52000,75687406,-0.005509,4375480,4,4,250.75000,0.016379,0.036478,0.011535
14593,2020/03/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,258.44000,63019408,0.052623,4375480,4,4,246.52000,0.057471,0.050235,0.062414
14593,2020/03/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,247.74001,50970706,-0.041402,4323987,4,4,252.75000,-0.033038,-0.029879,-0.033687
14593,2020/03/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,254.81000,41921042,0.028538,4323987,4,4,250.74001,0.029038,0.009953,0.033516
14593,2020/03/31,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,254.28999,49168898,-0.002041,4323987,4,4,255.60001,-0.012277,0.000633,-0.016013
14593,2020/04/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,240.91000,43978002,-0.052617,4323987,4,4,246.50000,-0.045015,-0.050873,-0.044142
14593,2020/04/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,244.92999,41424453,0.016687,4323987,4,4,240.34000,0.019501,0.008287,0.022829
14593,2020/04/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,241.41000,32428323,-0.014371,4323987,4,4,242.80000,-0.015754,-0.020541,-0.015137
14593,2020/04/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,262.47000,50353687,0.087237,4323987,4,4,250.89999,0.067894,0.059138,0.070331
14593,2020/04/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,259.42999,50624293,-0.011582,4323987,4,4,270.79999,0.000478,0.010591,-0.001603
14593,2020/04/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,266.07001,42151786,0.025595,4323987,4,4,262.73999,0.033821,0.037248,0.034056
14593,2020/04/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,267.98999,40446131,0.007216,4323987,4,4,268.70001,0.018252,0.034491,0.014487
14593,2020/04/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,273.25000,32689382,0.019628,4323987,4,4,268.31000,-0.010146,-0.007105,-0.010105
14593,2020/04/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,287.04999,48660844,0.050503,4323987,4,4,280.00000,0.028171,0.019400,0.030573
14593,2020/04/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,284.42999,32742364,-0.009127,4323987,4,4,282.39999,-0.023057,-0.026455,-0.022030
14593,2020/04/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,286.69000,39214816,0.007946,4323987,4,4,287.38000,0.004197,-0.006668,0.005817
14593,2020/04/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,282.79999,53719852,-0.013569,4334335,4,4,284.69000,0.027687,0.032660,0.026794
14593,2020/04/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,276.92999,32441064,-0.020757,4334335,4,4,277.95001,-0.015553,-0.011511,-0.017881
14593,2020/04/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,268.37000,45156556,-0.030910,4334335,4,4,276.28000,-0.029210,-0.017875,-0.030675
14593,2020/04/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,276.10001,29252005,0.028804,4334335,4,4,273.60999,0.021875,0.015250,0.022930
14593,2020/04/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,275.03000,31149011,-0.003875,4334335,4,4,275.87000,0.001250,0.010179,-0.000539
14593,2020/04/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,282.97000,31580110,0.028870,4334335,4,4,277.20001,0.013045,0.009656,0.013918
14593,2020/04/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,283.17001,29220803,0.000707,4334335,4,4,281.79999,0.017511,0.028557,0.014714
14593,2020/04/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,278.57999,27958780,-0.016209,4334335,4,4,285.07999,-0.002298,0.012304,-0.005242
14593,2020/04/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,287.73001,34259132,0.032845,4334335,4,4,284.73001,0.028865,0.040460,0.026584
14593,2020/04/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,293.79999,45665290,0.021096,4334335,4,4,289.95999,-0.013076,-0.019332,-0.009212
14593,2020/05/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,289.07001,59981883,-0.016099,4334335,4,4,286.25000,-0.028041,-0.028944,-0.028059
14593,2020/05/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,293.16000,33386791,0.014149,4334335,4,4,289.17001,0.004810,0.003996,0.004250
14593,2020/05/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,297.56000,36900018,0.015009,4334335,4,4,295.06000,0.008738,0.003523,0.009041
14593,2020/05/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,300.63000,35531278,0.010317,4334335,4,4,300.45999,-0.005853,-0.008204,-0.006979
14593,2020/05/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,303.73999,28763784,0.010345,4334335,4,4,303.22000,0.013322,0.015041,0.011505
14593,2020/05/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,310.13000,33480668,0.023737,4334335,4,4,305.64001,0.018605,0.026622,0.016872
14593,2020/05/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,315.01001,36442985,0.015735,4334335,4,4,308.10001,-0.000441,-0.004087,0.000177
14593,2020/05/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,311.41000,40521030,-0.011428,4334335,4,4,317.82999,-0.020370,-0.018736,-0.020544
14593,2020/05/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,307.64999,50052283,-0.012074,4334335,4,4,312.14999,-0.019027,-0.027333,-0.017463
14593,2020/05/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,309.54001,39675660,0.006143,4334335,4,4,304.51001,0.010302,0.003296,0.011525
14593,2020/05/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,307.70999,42088376,-0.005912,4334335,4,4,300.35001,0.005234,0.008224,0.003926
14593,2020/05/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,314.95999,33792008,0.023561,4334335,4,4,313.17001,0.033368,0.045796,0.031501
14593,2020/05/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,313.14001,25387763,-0.005778,4334335,4,4,315.03000,-0.009706,-0.008125,-0.010484
14593,2020/05/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,319.23001,27849957,0.019448,4334335,4,4,316.67999,0.017387,0.022291,0.016651
14593,2020/05/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,316.85001,25624947,-0.007455,4334335,4,4,318.66000,-0.006646,-0.000303,-0.007774
14593,2020/05/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,318.89001,20427425,0.006438,4334335,4,4,315.76999,0.002656,0.002900,0.002354
14593,2020/05/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,316.73001,31335749,-0.006774,4334335,4,4,323.50000,0.014186,0.024626,0.012289
14593,2020/05/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,318.10999,28195636,0.004357,4334335,4,4,316.14001,0.014962,0.020346,0.014827
14593,2020/05/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,318.25000,33404262,0.000440,4334335,4,4,316.76999,-0.003516,-0.009559,-0.002108
14593,2020/05/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,317.94000,38335152,-0.000974,4334335,4,4,319.25000,0.004678,-0.001383,0.004812
14593,2020/06/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,321.85001,20205496,0.012298,4334335,4,4,317.75000,0.006645,0.012506,0.003751
14593,2020/06/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,323.34000,21840201,0.004629,4334335,4,4,320.74500,0.008413,0.011030,0.008211
14593,2020/06/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,325.12000,26078609,0.005505,4334335,4,4,324.66000,0.014862,0.022584,0.013649
14593,2020/06/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,322.32001,21852179,-0.008612,4334335,4,4,324.39001,-0.003038,0.008012,-0.003369
14593,2020/06/05,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,331.50000,34247522,0.028481,4334335,4,4,323.35001,0.025002,0.032168,0.026212
14593,2020/06/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,333.45999,23879017,0.005912,4334335,4,4,330.25000,0.014235,0.032393,0.012042
14593,2020/06/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,343.98999,36863265,0.031578,4334335,4,4,332.14001,-0.009508,-0.010359,-0.007799
14593,2020/06/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,352.84000,41542053,0.025728,4334335,4,4,347.89999,-0.006659,-0.016255,-0.005313
14593,2020/06/11,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,335.89999,50300091,-0.048010,4334335,4,4,349.31000,-0.058203,-0.063587,-0.058944
14593,2020/06/12,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,338.79999,49967115,0.008634,4334335,4,4,344.72000,0.014074,0.022566,0.013061
14593,2020/06/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,342.98999,34627938,0.012367,4334335,4,4,333.25000,0.010691,0.014460,0.008312
14593,2020/06/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,352.07999,41245513,0.026502,4334335,4,4,351.45999,0.017647,0.018722,0.018962
14593,2020/06/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,351.59000,28554750,-0.001392,4334335,4,4,355.14999,-0.004129,-0.008035,-0.003600
14593,2020/06/18,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,351.73001,24172267,0.000398,4334335,4,4,351.41000,0.001198,0.000431,0.000594
14593,2020/06/19,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,349.72000,66037459,-0.005715,4334335,4,4,354.63501,-0.004599,-0.002264,-0.005649
14593,2020/06/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,358.87000,33812912,0.026164,4334335,4,4,351.34000,0.006682,0.003837,0.006495
14593,2020/06/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,366.53000,53182427,0.021345,4334335,4,4,364.00000,0.003905,0.003704,0.004307
14593,2020/06/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,360.06000,48047118,-0.017652,4334335,4,4,365.00000,-0.025737,-0.025694,-0.025855
14593,2020/06/25,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,364.84000,34315020,0.013276,4334335,4,4,360.70001,0.011260,0.010545,0.010959
14593,2020/06/26,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,353.63000,51207362,-0.030726,4283939,4,4,364.41000,-0.022878,-0.020526,-0.024227
14593,2020/06/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,361.78000,32566144,0.023047,4283939,4,4,353.25000,0.014497,0.016462,0.014686
14593,2020/06/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,364.79999,34978689,0.008348,4283939,4,4,360.07999,0.014671,0.009754,0.015410
14593,2020/07/01,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,364.10999,27650340,-0.001891,4283939,4,4,365.12000,0.004033,-0.002446,0.005022
14593,2020/07/02,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,364.10999,28471206,0.000000,4283939,4,4,367.85001,0.005020,0.004246,0.004541
14593,2020/07/06,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,373.85001,29631798,0.026750,4283939,4,4,370.00000,0.014885,0.012130,0.015882
14593,2020/07/07,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,372.69000,28068497,-0.003103,4283939,4,4,375.41000,-0.010264,-0.013507,-0.010819
14593,2020/07/08,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,381.37000,29211106,0.023290,4283939,4,4,376.72000,0.008437,0.006774,0.007828
14593,2020/07/09,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,382.73001,31358769,0.003566,4283939,4,4,385.04999,-0.005703,-0.013139,-0.005644
14593,2020/07/10,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,383.67999,22534813,0.002482,4283939,4,4,381.34000,0.010387,0.012624,0.010466
14593,2020/07/13,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,381.91000,47813489,-0.004613,4283939,4,4,389.06000,-0.011211,-0.010449,-0.009363
14593,2020/07/14,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,388.23001,42609536,0.016548,4283939,4,4,379.35999,0.013290,0.009832,0.013406
14593,2020/07/15,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,390.89999,38234631,0.006877,4283939,4,4,395.95999,0.011799,0.024746,0.009082
14593,2020/07/16,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,386.09000,27597914,-0.012305,4283939,4,4,386.25000,-0.004003,-0.001971,-0.003406
14593,2020/07/17,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,385.31000,22992702,-0.002020,4275634,4,4,387.95001,0.003636,0.005338,0.002849
14593,2020/07/20,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,393.42999,22536006,0.021074,4275634,4,4,385.66501,0.008567,0.002191,0.008407
14593,2020/07/21,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,388.00000,25862305,-0.013802,4275634,4,4,396.69000,0.002298,0.012603,0.001679
14593,2020/07/22,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,389.09000,22203435,0.002809,4275634,4,4,386.76999,0.005138,0.001624,0.005747
14593,2020/07/23,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,371.38000,49127346,-0.045516,4275634,4,4,387.99399,-0.010909,-0.004228,-0.012320
14593,2020/07/24,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,370.45999,46450141,-0.002477,4275634,4,4,363.95001,-0.006986,-0.007645,-0.006190
14593,2020/07/27,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,379.23999,30239896,0.023700,4275634,4,4,374.84000,0.009009,0.006945,0.007395
14593,2020/07/28,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,373.01001,26041459,-0.016428,4275634,4,4,377.47000,-0.006926,-0.004818,-0.006473
14593,2020/07/29,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,380.16000,22547440,0.019168,4275634,4,4,375.00000,0.013427,0.013156,0.012428
14593,2020/07/30,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,384.76001,39436618,0.012100,4275634,4,4,376.75000,-0.003768,-0.002326,-0.003750
14593,2020/07/31,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,425.04001,93682818,0.104689,4275634,4,4,411.53500,0.004524,-0.007106,0.007670
14593,2020/08/03,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,435.75000,76862703,0.025198,4275634,4,4,432.79999,0.008692,0.013695,0.007181
14593,2020/08/04,11,3,3571,03783310,AAPL,APPLE INC,Q,A,R,7,3,3571,,438.66000,43117998,0.006678,4275634,4,4,436.53000,0.004529,0.008749,0.003612
